Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 8, 1961",,@,Cleveland Browns,W 31-7,W -14,,Washington Redskins,,
Sun,"Oct 8, 1961",,@,Detroit Lions,L 17-31,L -7.5,,Chicago Bears,,
Sun,"Oct 8, 1961",,@,Green Bay Packers,W 45-7,W -9,,Baltimore Colts,,
Sun,"Oct 8, 1961",,@,Minnesota Vikings,L 0-28,L -4,,Dallas Cowboys,,
Sun,"Oct 8, 1961",,@,Philadelphia Eagles,W 21-16,L -7.5,,Pittsburgh Steelers,,
Sun,"Oct 8, 1961",,@,San Francisco 49ers,W 35-0,W -8,,Los Angeles Rams,,
Sun,"Oct 8, 1961",,@,St Louis Cardinals,L 9-24,L -1,,New York Giants,,
