Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 17, 1961",,@,Baltimore Colts,W 27-24,L -12,,Los Angeles Rams,,
Sun,"Sep 17, 1961",,,Pittsburgh Steelers,L 24-27,L -8,@,Dallas Cowboys,,
Sun,"Sep 17, 1961",,@,Green Bay Packers,L 13-17,L -6.5,,Detroit Lions,,at Milwaukee
Sun,"Sep 17, 1961",,,Chicago Bears,L 13-37,L -10,@,Minnesota Vikings,,
Sun,"Sep 17, 1961",,@,New York Giants,L 10-21,L -12,,St Louis Cardinals,,
Sun,"Sep 17, 1961",,@,Philadelphia Eagles,W 27-20,W PK,,Cleveland Browns,,
Sun,"Sep 17, 1961",,@,San Francisco 49ers,W 35-3,W -14,,Washington Commanders,,
