Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Oct 15 1961,,@,Chicago Bears,W 24-10,W -4,,Baltimore Colts,,
Sun,Oct 15 1961,,,Green Bay Packers,W 49-17,W -3,@,Cleveland Browns,,
Sun,Oct 15 1961,,,New York Giants,W 31-10,W -6.5,@,Dallas Cowboys,,
Sun,Oct 15 1961,,@,Detroit Lions,W 14-13,L -7.5,,Los Angeles Rams,,
Sun,Oct 15 1961,,,San Francisco 49ers,W 38-24,W -13.5,@,Minnesota Vikings,,
Sun,Oct 15 1961,,@,Pittsburgh Steelers,W 20-0,W -9,,Washington Redskins,,
Sun,Oct 15 1961,,,Philadelphia Eagles,W 20-7,W -5,@,St Louis Cardinals,,
