Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 28, 2008",1:02,@,Atlanta Falcons,W 31-27,L -14,,St Louis Rams,O 44.5,
Sun,"Dec 28, 2008",1:02,,New England Patriots,W 13-0,W -5.5,@,Buffalo Bills,U 34.5,
Sun,"Dec 28, 2008",1:02,@,Cincinnati Bengals,W 16-6,W -1.5,,Kansas City Chiefs,U 40,
Sun,"Dec 28, 2008",1:02,@,Green Bay Packers,W 31-21,L -11,,Detroit Lions,O 41.5,
Sun,"Dec 28, 2008",1:02,,Tennessee Titans,L 0-23,L -3,@,Indianapolis Colts,U 39.5,
Sun,"Dec 28, 2008",1:02,@,Pittsburgh Steelers,W 31-0,W -11.5,,Cleveland Browns,U 33,
Sun,"Dec 28, 2008",1:02,@,Tampa Bay Buccaneers,L 24-31,L -10.5,,Oakland Raiders,O 39.5,
Sun,"Dec 28, 2008",1:03,@,Houston Texans,W 31-24,W -3,,Chicago Bears,O 46,
Sun,"Dec 28, 2008",1:03,,Carolina Panthers,W 33-31,W -1.5,@,New Orleans Saints,O 51.5,
Sun,"Dec 28, 2008",1:05,@,Minnesota Vikings,W 20-19,L -7,,New York Giants,U 41,
Sun,"Dec 28, 2008",4:15,@,Arizona Cardinals,W 34-21,W -7,,Seattle Seahawks,O 47,
Sun,"Dec 28, 2008",4:15,@,Philadelphia Eagles,W 44-6,W -2,,Dallas Cowboys,O 40.5,
Sun,"Dec 28, 2008",4:15,@,San Francisco 49ers,W 27-24,P -3,,Washington Commanders,O 37,
Sun,"Dec 28, 2008",4:16,@,Baltimore Ravens,W 27-7,W -10.5,,Jacksonville Jaguars,U 37.5,
Sun,"Dec 28, 2008",4:17,@,New York Jets,L 17-24,L -2.5,,Miami Dolphins,U 43,
Sun,"Dec 28, 2008",8:23,@,San Diego Chargers,W 52-21,W -7,,Denver Broncos,O 50.5,
