Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 28, 2008",1:00,,Denver Broncos,L 19-33,L -9,@,Kansas City Chiefs,O 47,
Sun,"Sep 28, 2008",1:02,@,Cincinnati Bengals,L 12-20,L -1,,Cleveland Browns,U 42,
Sun,"Sep 28, 2008",1:02,@,Jacksonville Jaguars,W 30-27 (OT),L -6.5,,Houston Texans,O 43,
Sun,"Sep 28, 2008",1:02,@,New York Jets,W 56-35,W -1.5,,Arizona Cardinals,O 43.5,
Sun,"Sep 28, 2008",1:02,@,Tampa Bay Buccaneers,W 30-21,W -2,,Green Bay Packers,O 43,
Sun,"Sep 28, 2008",1:03,@,New Orleans Saints,W 31-17,W -4,,San Francisco 49ers,U 48.5,
Sun,"Sep 28, 2008",1:03,@,Tennessee Titans,W 30-17,W -3,,Minnesota Vikings,O 35,
Sun,"Sep 28, 2008",1:04,@,Carolina Panthers,W 24-9,W -7,,Atlanta Falcons,U 39,
Sun,"Sep 28, 2008",4:05,,San Diego Chargers,W 28-18,W -8,@,Oakland Raiders,O 45.5,
Sun,"Sep 28, 2008",4:05,,Buffalo Bills,W 31-14,W -8.5,@,St Louis Rams,O 43.5,
Sun,"Sep 28, 2008",4:15,@,Dallas Cowboys,L 24-26,L -10,,Washington Redskins,O 47,
Sun,"Sep 28, 2008",8:23,,Philadelphia Eagles,L 20-24,L -3,@,Chicago Bears,O 39,
Mon,"Sep 29, 2008",8:40,@,Pittsburgh Steelers,W 23-20 (OT),L -6,,Baltimore Ravens,O 34.5,
