Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 5, 1969",,,Baltimore Colts,W 21-14,L -10,@,Atlanta Falcons,,at Georgia Tech
Sun,"Oct 5, 1969",,@,Cleveland Browns,L 21-28,L -6,,Detroit Lions,,
Sun,"Oct 5, 1969",,@,Los Angeles Rams,W 36-17,W -16,,New Orleans Saints,,
Sun,"Oct 5, 1969",,@,Minnesota Vikings,W 19-7,W -5,,Green Bay Packers,,at Univ of Minnesota
Sun,"Oct 5, 1969",,,Chicago Bears,L 24-28,L -3,@,New York Giants,,
Sun,"Oct 5, 1969",,,Dallas Cowboys,W 38-7,W -9,@,Philadelphia Eagles,,
Sun,"Oct 5, 1969",,,St Louis Cardinals,W 27-14,W -6,@,Pittsburgh Steelers,,
Sun,"Oct 5, 1969",,@,San Francisco 49ers,T 17-17,L -4,,Washington Redskins,,
