Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Dec 21, 1969",,,Minnesota Vikings,L 3-10,L -6.5,@,Atlanta Falcons,,
Sun,"Dec 21, 1969",,,Detroit Lions,W 20-3,W -7,@,Chicago Bears,,
Sun,"Dec 21, 1969",,@,Dallas Cowboys,W 20-10,W -7,,Washington Redskins,,
Sun,"Dec 21, 1969",,@,Green Bay Packers,W 45-28,W -7,,St Louis Cardinals,,
Sun,"Dec 21, 1969",,@,Los Angeles Rams,L 7-13,L -7.5,,Baltimore Colts,,
Sun,"Dec 21, 1969",,@,New Orleans Saints,W 27-24,L -7,,Pittsburgh Steelers,,
Sun,"Dec 21, 1969",,,Cleveland Browns,L 14-27,L -4.5,@,New York Giants,,
Sun,"Dec 21, 1969",,@,San Francisco 49ers,W 14-13,L -10.5,,Philadelphia Eagles,,
