Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Dec 6 1969,,,Chicago Bears,L 21-42,L -6.5,@,San Francisco 49ers,,
Sun,Dec 7 1969,,@,Atlanta Falcons,W 45-17,W -1,,New Orleans Saints,,
Sun,Dec 7 1969,,@,Baltimore Colts,T 17-17,L -4,,Detroit Lions,,
Sun,Dec 7 1969,,@,Cleveland Browns,W 20-7,W -2,,Green Bay Packers,,
Sun,Dec 7 1969,,,Minnesota Vikings,W 20-13,W -1,@,Los Angeles Rams,,
Sun,Dec 7 1969,,,St Louis Cardinals,L 6-49,L -4,@,New York Giants,,
Sun,Dec 7 1969,,@,Philadelphia Eagles,L 29-34,L -1,,Washington Redskins,,
Sun,Dec 7 1969,,,Dallas Cowboys,W 10-7,L -17,@,Pittsburgh Steelers,,
