Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Antwan Harris,Virginia,4,2000,2003,52,2,https://www.profootballarchives.com/players/h/harr02730.html
Archie Harris,William,&,Mary,1,1987,1987,https://www.profootballarchives.com/players/h/harr02770.html
Arlen Harris,Virginia;,Hofstra,4,2003,2006,56,https://www.profootballarchives.com/players/h/harr02790.html
Atnaf Harris,Fresno,State;,Northridge,State,1,2002,https://www.profootballarchives.com/players/h/harr02810.html
Bernardo Harris,North,Carolina,8,1995,2002,120,https://www.profootballarchives.com/players/h/harr02900.html
Bill Harris,Oklahoma;,Hardin-Simmons,1,1937,1937,1,https://www.profootballarchives.com/players/h/harr03000.html
Billy Harris,Colorado,3,1968,1971,20,5,https://www.profootballarchives.com/players/h/harr03200.html
Bo Harris,Louisiana,State,8,1975,1982,103,https://www.profootballarchives.com/players/h/harr03400.html
Bob Harris,Auburn,4,1983,1987,37,14,https://www.profootballarchives.com/players/h/harr03560.html
Brandon Harris,Miami,(Florida),4,2011,2014,42,https://www.profootballarchives.com/players/h/harr03590.html
Bryce Harris,Fresno,State,5,2012,2017,38,https://www.profootballarchives.com/players/h/harr03595.html
Cary Harris,Southern,California,2,2009,2010,6,https://www.profootballarchives.com/players/h/harr03620.html
Charles Harris,Missouri,9,2017,2024,103,36,https://www.profootballarchives.com/players/h/harr03631.html
Chris Harris,Louisiana-Monroe,9,2005,2012,101,88,https://www.profootballarchives.com/players/h/harr03680.html
Chris Harris,Kansas,12,2011,2022,172,145,https://www.profootballarchives.com/players/h/harr03700.html
Christian Harris,Alabama,3,2022,2024,31,26,https://www.profootballarchives.com/players/h/harr03710.html
Chuck Harris,North,Iowa,Area,CC;,West,Virginia,https://www.profootballarchives.com/players/h/harr03730.html
Clark Harris,Rutgers,15,2008,2022,215,0,https://www.profootballarchives.com/players/h/harr03750.html
Cliff Harris,Ouachita,Baptist,10,1970,1979,141,https://www.profootballarchives.com/players/h/harr03800.html
Corey Harris,Vanderbilt,13,1992,2003,183,92,https://www.profootballarchives.com/players/h/harr03900.html
Corey Harris,The,Citadel;,North,Alabama,5,1999,https://www.profootballarchives.com/players/h/harr03920.html
DaJohn Harris,Southern,California,1,2012,2012,7,https://www.profootballarchives.com/players/h/harr03960.html
Damien Harris,Alabama,5,2019,2023,45,34,https://www.profootballarchives.com/players/h/harr03965.html
Darius Harris,Middle,Tennessee,State,5,2020,2024,https://www.profootballarchives.com/players/h/harr03975.html
Darryl Harris,Arizona,State,1,1988,1988,14,https://www.profootballarchives.com/players/h/harr04000.html
David Harris,Michigan,11,2007,2017,164,153,https://www.profootballarchives.com/players/h/harr04070.html
Davontae Harris,Illinois,State,7,2018,2022,42,https://www.profootballarchives.com/players/h/harr04080.html
Demetrius Harris,Mineral,Area,JC;,Wisconsin-Milwaukee,8,2014,https://www.profootballarchives.com/players/h/harr04095.html
De'Michael Harris,Hinds,CC;,Southern,Mississippi,2,2020,https://www.profootballarchives.com/players/h/harr04096.html
Demone Harris,Buffalo,8,2018,2024,22,1,https://www.profootballarchives.com/players/h/harr04097.html
Derrick Harris,Miami,(Florida),4,1996,2001,44,https://www.profootballarchives.com/players/h/harr04100.html
De'Jon Harris,Arkansas,4,2020,2023,20,0,https://www.profootballarchives.com/players/h/harr04110.html
De'Vante Harris,Texas,A&M,3,2016,2018,31,https://www.profootballarchives.com/players/h/harr04130.html
Dick Harris,McNeese,State,6,1960,1965,76,https://www.profootballarchives.com/players/h/harr04200.html
Dominique Harris,Temple,1,2010,2010,1,0,https://www.profootballarchives.com/players/h/harr04300.html
Donnie Harris,Northland;,Rutgers,3,1978,1980,43,https://www.profootballarchives.com/players/h/harr04400.html
Dud Harris,Ohio,State;,Marietta,1,1930,1930,https://www.profootballarchives.com/players/h/harr04600.html
DuJuan Harris,Troy,6,2011,2016,38,4,https://www.profootballarchives.com/players/h/harr04700.html
Duriel Harris,New,Mexico,State,11,1976,1985,https://www.profootballarchives.com/players/h/harr04800.html
Dwayne Harris,East,Carolina,10,2011,2020,109,https://www.profootballarchives.com/players/h/harr04850.html
Elmore Harris,Morgan,State,1,1947,1947,10,https://www.profootballarchives.com/players/h/harr05000.html
Elroy Harris,Eastern,Kentucky,1,1989,1989,14,https://www.profootballarchives.com/players/h/harr05100.html
Eric Harris,Memphis,6,1980,1985,71,55,https://www.profootballarchives.com/players/h/harr05200.html
Erik Harris,California,(Pennsylvania),8,2016,2023,94,https://www.profootballarchives.com/players/h/harr05240.html
Franco Harris,Penn,State,13,1972,1984,173,https://www.profootballarchives.com/players/h/harr05400.html
Frank Harris,Snow,JC;,North,Carolina,State,1,https://www.profootballarchives.com/players/h/harr05600.html
George Harris,1,1921,1921,1,0,0,https://www.profootballarchives.com/players/h/harr06000.html
Gilbert Harris,Arizona,1,2007,2007,4,0,https://www.profootballarchives.com/players/h/harr06080.html
Hank Harris,Texas,2,1947,1948,14,5,https://www.profootballarchives.com/players/h/harr06200.html
Harry Harris,Maryland;,West,Virginia,Wesleyan;,West,Virginia,https://www.profootballarchives.com/players/h/harr06400.html
Herbert Harris,Lamar,2,1986,1987,9,1,https://www.profootballarchives.com/players/h/harr06600.html
Ike Harris,Iowa,State,7,1975,1981,88,https://www.profootballarchives.com/players/h/harr06800.html
Jack Harris,Wisconsin,2,1925,1926,20,12,https://www.profootballarchives.com/players/h/harr07000.html
Jackie Harris,Louisiana-Monroe,12,1990,2001,167,116,https://www.profootballarchives.com/players/h/harr07100.html
Jacob Harris,Western,Kentucky;,Central,Florida,3,2021,https://www.profootballarchives.com/players/h/harr07140.html
Jalen Harris,Arizona,1,2023,2023,5,0,https://www.profootballarchives.com/players/h/harr07157.html
James Harris,Grambling,State,10,1969,1979,83,https://www.profootballarchives.com/players/h/harr07200.html
James Harris,Temple,6,1993,1999,82,51,https://www.profootballarchives.com/players/h/harr07300.html
Jeremy Harris,East,Los,Angeles,JC;,New,Mexico,https://www.profootballarchives.com/players/h/harr07355.html
Jim Harris,Utah,State,3,1965,1967,42,https://www.profootballarchives.com/players/h/harr07400.html
Jimmy Harris,Oklahoma,4,1957,1961,49,38,https://www.profootballarchives.com/players/h/harr07600.html
Jimmy Harris,Houston;,Howard,Payne,2,1970,1971,https://www.profootballarchives.com/players/h/harr07800.html
Joe Harris,Georgia,Tech,7,1977,1982,83,https://www.profootballarchives.com/players/h/harr08000.html
Joey Harris,Purdue,1,2004,2004,4,0,https://www.profootballarchives.com/players/h/harr08100.html
John Harris,1,1926,1926,2,2,0,https://www.profootballarchives.com/players/h/harr08200.html
John Harris,Santa,Monica,JC,2,1960,1961,https://www.profootballarchives.com/players/h/harr08400.html
John Harris,Arizona,State,11,1978,1988,160,https://www.profootballarchives.com/players/h/harr08600.html
Johnnie Harris,San,Bernardino,Valley,JC;,Mississippi,State,https://www.profootballarchives.com/players/h/harr08650.html
Jon Harris,Virginia,2,1997,1998,24,8,https://www.profootballarchives.com/players/h/harr08700.html
Jonathan Harris,Lindenwood,6,2019,2024,40,9,https://www.profootballarchives.com/players/h/harr08705.html
Josh Harris,Auburn,13,2012,2024,207,0,https://www.profootballarchives.com/players/h/harr08731.html
Josh Harris,Wake,Forest,1,2014,2014,5,https://www.profootballarchives.com/players/h/harr08732.html
Kay-Jay Harris,Garden,City,CC;,West,Virginia,1,https://www.profootballarchives.com/players/h/harr08750.html
Ken Harris,Columbia,1,1923,1923,6,6,https://www.profootballarchives.com/players/h/harr08800.html
Kenny Harris,North,Carolina,State,1,1997,1997,https://www.profootballarchives.com/players/h/harr08900.html
Kevin Harris,South,Carolina,2,2022,2023,9,https://www.profootballarchives.com/players/h/harr08951.html
Kwame Harris,Stanford,6,2003,2008,86,55,https://www.profootballarchives.com/players/h/harr08970.html
Leonard Harris,Austin;,Texas,Tech,9,1986,1994,https://www.profootballarchives.com/players/h/harr09200.html
Leotis Harris,Arkansas,6,1978,1983,74,54,https://www.profootballarchives.com/players/h/harr09400.html
Leroy Harris,Fort,Scott,CC;,Arkansas,State,5,https://www.profootballarchives.com/players/h/harr09600.html
Leroy Harris,North,Carolina,State,7,2007,2013,https://www.profootballarchives.com/players/h/harr09610.html
Lou Harris,Kent,State,1,1968,1968,14,https://www.profootballarchives.com/players/h/harr09900.html
Macho Harris,Virginia,Tech,2,2009,2010,18,https://www.profootballarchives.com/players/h/harr10000.html
Marcell Harris,Florida,5,2018,2022,63,20,https://www.profootballarchives.com/players/h/harr10047.html
Mark Harris,Southern,Utah;,Ricks,JC;,Stanford,4,https://www.profootballarchives.com/players/h/harr10100.html
Marques Harris,Colorado;,Southern,Utah,6,2005,2009,https://www.profootballarchives.com/players/h/harr10150.html
Marshall Harris,Texas,Christian,4,1980,1983,46,https://www.profootballarchives.com/players/h/harr10200.html
Marv Harris,Stanford,1,1964,1964,14,1,https://www.profootballarchives.com/players/h/harr10400.html
Maurice Harris,California,3,2016,2018,28,7,https://www.profootballarchives.com/players/h/harr10440.html
Michael Harris,Grambling,State,1,1989,1989,3,https://www.profootballarchives.com/players/h/harr10500.html
Mike Harris,El,Camino,JC;,Florida,State,3,https://www.profootballarchives.com/players/h/harr10801.html
Mike Harris,UCLA,4,2012,2015,48,33,https://www.profootballarchives.com/players/h/harr10802.html
M.L. Harris,Tampa;,Kansas,State,6,1980,1985,https://www.profootballarchives.com/players/h/harr10900.html
Najee Harris,Alabama,4,2021,2024,68,68,https://www.profootballarchives.com/players/h/harr10941.html
Napoleon Harris,Northwestern,7,2002,2008,100,73,https://www.profootballarchives.com/players/h/harr10950.html
Nate Harris,Dodge,City,CC;,Louisville,1,2007,https://www.profootballarchives.com/players/h/harr11010.html
Nic Harris,Oklahoma,2,2009,2010,30,6,https://www.profootballarchives.com/players/h/harr11130.html
Nick Harris,California,13,2001,2012,183,0,https://www.profootballarchives.com/players/h/harr11150.html
Nick Harris,Washington,4,2020,2024,45,6,https://www.profootballarchives.com/players/h/harr11151.html
Nigel Harris,South,Florida,5,2017,2019,11,https://www.profootballarchives.com/players/h/harr11160.html
Odie Harris,Sam,Houston,State,9,1988,1995,https://www.profootballarchives.com/players/h/harr11200.html
Orien Harris,Miami,(Florida),3,2006,2009,20,https://www.profootballarchives.com/players/h/harr11250.html
Paul Harris,Alabama,3,1977,1978,20,2,https://www.profootballarchives.com/players/h/harr11400.html
Phil Harris,Texas,1,1966,1966,14,1,https://www.profootballarchives.com/players/h/harr11600.html
Quentin Harris,Syracuse,5,2002,2006,60,6,https://www.profootballarchives.com/players/h/harr11630.html
Ra'Shon Harris,Oregon,1,2009,2009,2,0,https://www.profootballarchives.com/players/h/harr11670.html
Raymont Harris,Ohio,State,7,1994,2000,54,https://www.profootballarchives.com/players/h/harr11700.html
Rich Harris,Grambling,State,7,1971,1977,93,https://www.profootballarchives.com/players/h/harr11800.html
Rickie Harris,East,Los,Angeles,JC;,Arizona,8,https://www.profootballarchives.com/players/h/harr12000.html
Robert Harris,Southern,University,8,1992,1999,97,https://www.profootballarchives.com/players/h/harr12500.html
Rod Harris,Texas,A&M,4,1989,1991,38,https://www.profootballarchives.com/players/h/harr12550.html
Ronnie Harris,Oregon,9,1993,1999,69,0,https://www.profootballarchives.com/players/h/harr12700.html
Roy Harris,Florida,3,1984,1987,23,2,https://www.profootballarchives.com/players/h/harr12800.html
Rudy Harris,Clemson,2,1993,1994,18,2,https://www.profootballarchives.com/players/h/harr12900.html
Ryan Harris,Notre,Dame,9,2007,2016,114,https://www.profootballarchives.com/players/h/harr12930.html
Sean Harris,Arizona,7,1995,2001,83,38,https://www.profootballarchives.com/players/h/harr13000.html
Shelby Harris,Wisconsin;,Illinois,State,10,2014,2024,https://www.profootballarchives.com/players/h/harr13005.html
Steve Harris,Northern,Iowa,1,1987,1987,2,https://www.profootballarchives.com/players/h/harr13060.html
Steven Harris,Florida,1,2007,2007,4,0,https://www.profootballarchives.com/players/h/harr13100.html
Tim Harris,Washington,State,1,1983,1983,14,https://www.profootballarchives.com/players/h/harr13200.html
Tim Harris,Memphis,10,1986,1995,122,92,https://www.profootballarchives.com/players/h/harr13400.html
Tim Harris,Virginia,2,2020,2021,2,0,https://www.profootballarchives.com/players/h/harr13401.html
Tommie Harris,Oklahoma,8,2004,2011,117,91,https://www.profootballarchives.com/players/h/harr13450.html
Tony Harris,Toledo,1,1971,1971,4,0,https://www.profootballarchives.com/players/h/harr13500.html
Trent Harris,Miami,(Florida),3,2019,2021,19,https://www.profootballarchives.com/players/h/harr13555.html
Tuff Harris,Montana,2,2007,2008,7,0,https://www.profootballarchives.com/players/h/harr13570.html
Walt Harris,Stanford,1,1987,1987,3,0,https://www.profootballarchives.com/players/h/harr13600.html
Walt Harris,Mississippi,State,13,1996,2008,193,https://www.profootballarchives.com/players/h/harr13750.html
Wendell Harris,Louisiana,State,6,1962,1967,83,https://www.profootballarchives.com/players/h/harr14000.html
Will Harris,Boston,College,6,2019,2024,94,https://www.profootballarchives.com/players/h/harr14101.html
William Harris,Texas;,Bishop,3,1987,1990,30,https://www.profootballarchives.com/players/h/harr14200.html
Anthony Harrison,Georgia,Tech,1,1987,1987,3,https://www.profootballarchives.com/players/h/harr14600.html
Anton Harrison,Oklahoma,2,2023,2024,33,33,https://www.profootballarchives.com/players/h/harr14605.html
Arnold Harrison,Georgia,4,2006,2009,33,2,https://www.profootballarchives.com/players/h/harr14620.html
Bob Harrison,Oklahoma,9,1959,1967,106,35,https://www.profootballarchives.com/players/h/harr14800.html
Bob Harrison,Ohio,University,1,1961,1961,13,https://www.profootballarchives.com/players/h/harr15000.html
Brandon Harrison,Stanford,1,2008,2008,15,6,https://www.profootballarchives.com/players/h/harr15130.html
Chris Harrison,Virginia,1,1996,1996,2,0,https://www.profootballarchives.com/players/h/harr15150.html
Damon Harrison,William,Penn,11,2012,2020,124,https://www.profootballarchives.com/players/h/harr15185.html
Dennis Harrison,Vanderbilt,11,1978,1987,136,80,https://www.profootballarchives.com/players/h/harr15200.html
Desmond Harrison,Contra,Costa,JC;,Texas;,West,Georgia,https://www.profootballarchives.com/players/h/harr15220.html
Dick Harrison,Boston,College,1,1944,1944,4,https://www.profootballarchives.com/players/h/harr15400.html
Dwight Harrison,Texas,A&M-Kingsville,11,1971,1980,108,https://www.profootballarchives.com/players/h/harr15600.html
Ed Harrison,Boston,College,2,1926,1926,7,https://www.profootballarchives.com/players/h/harr15800.html
Glynn Harrison,Georgia,1,1976,1976,8,0,https://www.profootballarchives.com/players/h/harr16000.html
Gran Harrison,Mississippi,State,1,1942,1942,4,https://www.profootballarchives.com/players/h/harr16200.html
James Harrison,Kent,State,16,2002,2017,193,https://www.profootballarchives.com/players/h/harr16340.html
Jerome Harrison,Pasadena,CC;,Washington,State,7,2006,https://www.profootballarchives.com/players/h/harr16350.html
Jim Harrison,Missouri,4,1971,1974,38,29,https://www.profootballarchives.com/players/h/harr16400.html
Jonotthan Harrison,Florida,8,2014,2023,87,42,https://www.profootballarchives.com/players/h/harr16430.html
Kenny Harrison,Southern,Methodist,4,1976,1980,42,https://www.profootballarchives.com/players/h/harr16600.html
Kevin Harrison,Eastern,Michigan,1,2007,2007,1,https://www.profootballarchives.com/players/h/harr16650.html
Lloyd Harrison,North,Carolina,State,3,2000,2002,https://www.profootballarchives.com/players/h/harr16750.html
Malik Harrison,Ohio,State,5,2020,2024,76,https://www.profootballarchives.com/players/h/harr16780.html
Marcus Harrison,Arkansas,3,2008,2010,37,9,https://www.profootballarchives.com/players/h/harr16830.html
Martin Harrison,Washington,8,1990,1999,81,10,https://www.profootballarchives.com/players/h/harr16900.html
Marvin Harrison,Syracuse,13,1996,2008,190,188,https://www.profootballarchives.com/players/h/harr16950.html
Marvin Harrison,Ohio,State,1,2024,2024,17,https://www.profootballarchives.com/players/h/harr16951.html
Max Harrison,Auburn,1,1940,1940,8,2,https://www.profootballarchives.com/players/h/harr17000.html
Nolan Harrison,Indiana,10,1991,2000,128,83,https://www.profootballarchives.com/players/h/harr17100.html
Pat Harrison,Samford,1,1937,1937,3,0,https://www.profootballarchives.com/players/h/harr17200.html
Reggie Harrison,Northeastern,Oklahoma,A&M,JC;,Cincinnati,5,https://www.profootballarchives.com/players/h/harr17400.html
Rob Harrison,San,Diego,State;,Redwoods,JC;,Sacramento,https://www.profootballarchives.com/players/h/harr17600.html
Rodney Harrison,Western,Illinois,15,1994,2008,186,https://www.profootballarchives.com/players/h/harr17630.html
Ronnie Harrison,Alabama,7,2018,2024,84,48,https://www.profootballarchives.com/players/h/harr17645.html
Todd Harrison,North,Carolina,State,1,1992,1992,https://www.profootballarchives.com/players/h/harr17720.html
Tyreo Harrison,Notre,Dame,2,2002,2003,14,https://www.profootballarchives.com/players/h/harr17750.html
Vic Harrison,North,Carolina,1,1987,1987,3,https://www.profootballarchives.com/players/h/harr17800.html
Zach Harrison,Ohio,State,2,2023,2024,33,https://www.profootballarchives.com/players/h/harr17855.html
Carl Harry,Utah,2,1989,1992,2,0,https://www.profootballarchives.com/players/h/harr17900.html
Emile Harry,Stanford,7,1986,1992,83,17,https://www.profootballarchives.com/players/h/harr18000.html
N'Keal Harry,Arizona,State,5,2019,2023,49,https://www.profootballarchives.com/players/h/harr18100.html
Ben Hart,Oklahoma,1,1967,1967,1,0,https://www.profootballarchives.com/players/h/hart00200.html
Bobby Hart,Florida,State,9,2015,2022,98,https://www.profootballarchives.com/players/h/hart00280.html
Cam Hart,Notre,Dame,1,2024,2024,15,https://www.profootballarchives.com/players/h/hart00290.html
Clinton Hart,Central,Florida,CC,8,2003,2009,https://www.profootballarchives.com/players/h/hart00370.html
Derek Hart,James,Madison,1,2017,2017,2,https://www.profootballarchives.com/players/h/hart00500.html
Dick Hart,none,5,1967,1972,61,59,https://www.profootballarchives.com/players/h/hart00600.html
Doug Hart,Navarro,JC;,Texas-Arlington,8,1964,1971,https://www.profootballarchives.com/players/h/hart00800.html
Harold Hart,Texas,Southern,4,1974,1978,30,https://www.profootballarchives.com/players/h/hart01000.html
Jeff Hart,Oregon,State,7,1975,1983,99,https://www.profootballarchives.com/players/h/hart01200.html
Jim Hart,Southern,Illinois,19,1966,1984,201,https://www.profootballarchives.com/players/h/hart01400.html
Larry Hart,Holmes,CC;,Central,Arkansas,1,2010,https://www.profootballarchives.com/players/h/hart01480.html
Lawrence Hart,Southern,University,1,2001,2001,1,https://www.profootballarchives.com/players/h/hart01500.html
Leo Hart,Duke,2,1971,1972,3,1,https://www.profootballarchives.com/players/h/hart01600.html
Leon Hart,Notre,Dame,8,1950,1957,92,https://www.profootballarchives.com/players/h/hart01800.html
Les Hart,Colgate,1,1931,1931,5,2,https://www.profootballarchives.com/players/h/hart02000.html
Mike Hart,Michigan,3,2008,2010,21,1,https://www.profootballarchives.com/players/h/hart02130.html
Penny Hart,Georgia,State,3,2020,2022,40,https://www.profootballarchives.com/players/h/hart02180.html
Pete Hart,Hardin-Simmons,1,1960,1960,14,1,https://www.profootballarchives.com/players/h/hart02200.html
Roy Hart,South,Carolina;,Northwest,Mississippi,CC;,South,https://www.profootballarchives.com/players/h/hart02400.html
Taylor Hart,Oregon,2,2015,2016,15,1,https://www.profootballarchives.com/players/h/hart02550.html
Tommy Hart,Morris,Brown,13,1968,1980,177,https://www.profootballarchives.com/players/h/hart02600.html
Montre Hartage,Northwestern,2,2019,2020,6,0,https://www.profootballarchives.com/players/h/hart02700.html
Mike Hartenstine,Penn,State,13,1975,1987,184,https://www.profootballarchives.com/players/h/hart03000.html
Trevon Hartfield,Northern,Oklahoma,JC;,Southern,Nazarene;,Southwestern,https://www.profootballarchives.com/players/h/hart03045.html
Jeff Hartings,Penn,State,11,1996,2006,162,https://www.profootballarchives.com/players/h/hart03100.html
Greg Hartle,Newberry,3,1974,1976,28,7,https://www.profootballarchives.com/players/h/hart03200.html
Frank Hartley,Illinois,5,1994,1998,65,37,https://www.profootballarchives.com/players/h/hart03300.html
Garrett Hartley,Oklahoma,6,2008,2014,59,0,https://www.profootballarchives.com/players/h/hart03350.html
Howard Hartley,Duke,5,1948,1952,58,58,https://www.profootballarchives.com/players/h/hart03400.html
Ken Hartley,Dean,JC;,Catawba,1,1981,1981,https://www.profootballarchives.com/players/h/hart03600.html
Brian Hartline,Ohio,State,7,2009,2015,104,https://www.profootballarchives.com/players/h/hart03640.html
Bill Hartman,Georgia,1,1938,1938,10,4,https://www.profootballarchives.com/players/h/hart03800.html
Fred Hartman,Rice,2,1947,1948,24,0,https://www.profootballarchives.com/players/h/hart04000.html
Jim Hartman,Colorado,State,1,1936,1936,3,https://www.profootballarchives.com/players/h/hart04200.html
Tysyn Hartman,Kansas,State,1,2012,2012,11,https://www.profootballarchives.com/players/h/hart04225.html
Brett Hartmann,Central,Michigan,1,2011,2011,12,https://www.profootballarchives.com/players/h/hart04230.html
Perry Hartnett,Southern,Methodist,3,1982,1987,12,https://www.profootballarchives.com/players/h/hart04400.html
George Hartong,Chicago,3,1921,1924,22,18,https://www.profootballarchives.com/players/h/hart04600.html
Shaunard Harts,Boise,State,4,2001,2004,51,https://www.profootballarchives.com/players/h/hart04750.html
Mark Hartsell,Boston,College,1,2000,2000,1,https://www.profootballarchives.com/players/h/hart04770.html
Myles Hartsfield,Mississippi,3,2020,2022,40,20,https://www.profootballarchives.com/players/h/hart04820.html
Larry Hartshorn,Kansas,State,1,1955,1955,2,https://www.profootballarchives.com/players/h/hart05000.html
Ben Hartsock,Ohio,State,10,2004,2013,131,https://www.profootballarchives.com/players/h/hart05070.html
Edgerton Hartwell,Wisconsin;,Western,Illinois,6,2001,2006,https://www.profootballarchives.com/players/h/hart05300.html
Carter Hartwig,Southern,California,6,1979,1984,86,https://www.profootballarchives.com/players/h/hart05400.html
Justin Hartwig,Kansas,8,2002,2009,99,80,https://www.profootballarchives.com/players/h/hart05550.html
Keith Hartwig,Arizona,1,1977,1977,4,0,https://www.profootballarchives.com/players/h/hart05600.html
Deonte Harty,Assumption,6,2019,2024,63,5,https://www.profootballarchives.com/players/h/hart05750.html
John Harty,Iowa,5,1981,1986,42,17,https://www.profootballarchives.com/players/h/hart05800.html
Howard Hartzog,Baylor,2,1926,1928,21,11,https://www.profootballarchives.com/players/h/hart06000.html
Claude Harvey,Prairie,View,A&M,1,1970,1970,https://www.profootballarchives.com/players/h/harv00200.html
Derrick Harvey,Florida,4,2008,2011,52,32,https://www.profootballarchives.com/players/h/harv00250.html
Frank Harvey,Georgia,1,1994,1994,2,0,https://www.profootballarchives.com/players/h/harv00300.html
George Harvey,Kansas,1,1967,1967,6,4,https://www.profootballarchives.com/players/h/harv00400.html
James Harvey,Jackson,State,2,1987,1988,4,https://www.profootballarchives.com/players/h/harv00600.html
Jim Harvey,Mississippi,6,1966,1971,78,51,https://www.profootballarchives.com/players/h/harv00800.html
John Harvey,Texas-El,Paso,1,1990,1990,16,https://www.profootballarchives.com/players/h/harv01100.html
Ken Harvey,Laney,JC;,California,11,1988,1998,https://www.profootballarchives.com/players/h/harv01200.html
Mario Harvey,Marshall,3,2012,2014,28,0,https://www.profootballarchives.com/players/h/harv01380.html
Marvin Harvey,Southern,Mississippi,1,1981,1981,7,https://www.profootballarchives.com/players/h/harv01400.html
Maurice Harvey,Ball,State,8,1978,1987,86,https://www.profootballarchives.com/players/h/harv01600.html
Norm Harvey,Detroit,Mercy,6,1925,1929,41,https://www.profootballarchives.com/players/h/harv01800.html
Richard Harvey,Jackson,State,2,1970,1971,7,https://www.profootballarchives.com/players/h/harv01900.html
Richard Harvey,Tulane,11,1990,2000,143,75,https://www.profootballarchives.com/players/h/harv02000.html
Stacy Harvey,Arizona,State,1,1989,1989,9,https://www.profootballarchives.com/players/h/harv02100.html
Waddey Harvey,Virginia,Tech,2,1969,1970,28,https://www.profootballarchives.com/players/h/harv02200.html
Willie Harvey,Iowa,State,2,2019,2021,4,https://www.profootballarchives.com/players/h/harv02451.html
Josh Harvey-Clemons,Georgia;,Louisville,3,2017,2019,35,https://www.profootballarchives.com/players/h/harv02490.html
Allen Harvin,Cincinnati,1,1987,1987,1,0,https://www.profootballarchives.com/players/h/harv02600.html
Percy Harvin,Florida,9,2009,2016,75,61,https://www.profootballarchives.com/players/h/harv03200.html
Pressley Harvin,Georgia,Tech,3,2021,2023,47,https://www.profootballarchives.com/players/h/harv03400.html
Ziggy Hasbrook,none,2,1921,1921,2,1,https://www.profootballarchives.com/players/h/hasb00200.html
Carlton Haselrig,Pittsburgh-Johnstown,5,1990,1995,68,47,https://www.profootballarchives.com/players/h/hase00200.html
George Hasenohrl,Ohio,State,1,1974,1974,5,https://www.profootballarchives.com/players/h/hase00400.html
Dwayne Haskins,Ohio,State,2,2019,2020,16,https://www.profootballarchives.com/players/h/hask00370.html
Hassan Haskins,Michigan,2,2022,2024,23,0,https://www.profootballarchives.com/players/h/hask00390.html
Jon Haskins,Stanford,1,1998,1998,2,0,https://www.profootballarchives.com/players/h/hask00400.html
Kevin Haslam,Rutgers,2,2010,2012,10,3,https://www.profootballarchives.com/players/h/hasl00080.html
Clint Haslerig,Michigan,5,1974,1976,27,0,https://www.profootballarchives.com/players/h/hasl00200.html
Jim Haslett,Indiana,(Pennsylvania),8,1979,1987,94,https://www.profootballarchives.com/players/h/hasl00400.html
Wilbert Haslip,Hawaii,1,1979,1979,5,0,https://www.profootballarchives.com/players/h/hasl00600.html
Mike Hass,Oregon,State,2,2007,2009,2,https://www.profootballarchives.com/players/h/hass00070.html
Harald Hasselbach,Washington,7,1994,2000,112,29,https://www.profootballarchives.com/players/h/hass00300.html
Don Hasselbeck,Colorado,10,1977,1985,123,29,https://www.profootballarchives.com/players/h/hass00400.html
Matt Hasselbeck,Boston,College,17,1999,2015,209,https://www.profootballarchives.com/players/h/hass00600.html
Tim Hasselbeck,Boston,College,4,2002,2007,12,https://www.profootballarchives.com/players/h/hass00650.html
J.T. Hassell,South,Dakota,State;,Florida,Tech,2,https://www.profootballarchives.com/players/h/hass00670.html
J.C. Hassenauer,Alabama,3,2020,2022,45,7,https://www.profootballarchives.com/players/h/hass00700.html
Andre Hastings,Georgia,8,1993,2000,104,51,https://www.profootballarchives.com/players/h/hast00200.html
Charlie Hastings,Pittsburgh,1,1920,1920,3,2,https://www.profootballarchives.com/players/h/hast00400.html
George Hastings,Ohio,University,2,1930,1931,2,https://www.profootballarchives.com/players/h/hast00600.html
Joe Hastings,Washburn,1,2011,2011,1,0,https://www.profootballarchives.com/players/h/hast00670.html
James Hasty,Central,Washington;,Washington,State,14,1988,https://www.profootballarchives.com/players/h/hast00800.html
JaMycal Hasty,Baylor,6,2020,2024,56,0,https://www.profootballarchives.com/players/h/hast01000.html
Jeff Hatch,Pennsylvania,1,2003,2003,4,4,https://www.profootballarchives.com/players/h/hatc00040.html
Armon Hatcher,Oregon,State,1,2000,2000,4,https://www.profootballarchives.com/players/h/hatc00300.html
Dale Hatcher,Clemson,7,1985,1993,99,0,https://www.profootballarchives.com/players/h/hatc00400.html
Jason Hatcher,Grambling,State,10,2006,2015,147,https://www.profootballarchives.com/players/h/hatc00420.html
Keon Hatcher,Arkansas,1,2018,2018,3,0,https://www.profootballarchives.com/players/h/hatc00510.html
Ron Hatcher,Michigan,State,1,1962,1962,3,https://www.profootballarchives.com/players/h/hatc00600.html
Derrick Hatchett,Texas,5,1980,1983,49,44,https://www.profootballarchives.com/players/h/hatc00800.html
Matt Hatchette,Mercyhurst;,Langston,6,1997,2003,65,https://www.profootballarchives.com/players/h/hatc01200.html
Dominique Hatfield,Utah,2,2017,2018,21,0,https://www.profootballarchives.com/players/h/hatf00123.html
Russ Hathaway,Indiana,10,1920,1927,64,54,https://www.profootballarchives.com/players/h/hath00400.html
Steve Hathaway,West,Virginia,1,1984,1984,6,https://www.profootballarchives.com/players/h/hath00600.html
