Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Pete Schultze,none,1,1922,1922,1,1,https://www.profootballarchives.com/players/s/schu03800.html
Jody Schulz,Chowan,JC;,East,Carolina,4,1983,https://www.profootballarchives.com/players/s/schu04400.html
Kurt Schulz,Eastern,Washington,10,1992,2001,129,https://www.profootballarchives.com/players/s/schu04500.html
Jake Schum,Buffalo,State;,Buffalo,2,2015,2016,https://www.profootballarchives.com/players/s/schu04595.html
Gregg Schumacher,Illinois,2,1967,1968,25,9,https://www.profootballarchives.com/players/s/schu04600.html
Kurt Schumacher,Ohio,State,4,1975,1978,45,https://www.profootballarchives.com/players/s/schu04800.html
Dick Schuster,Penn,State,1,1925,1925,4,https://www.profootballarchives.com/players/s/schu05200.html
Scott Schutt,North,Dakota,State,1,1987,1987,https://www.profootballarchives.com/players/s/schu05400.html
Ray Schwab,Oklahoma,City,1,1932,1932,1,https://www.profootballarchives.com/players/s/schw00200.html
Vic Schwall,Northwestern,4,1947,1950,45,0,https://www.profootballarchives.com/players/s/schw00400.html
Ade Schwammel,Oregon,State,5,1934,1944,47,https://www.profootballarchives.com/players/s/schw00600.html
Jim Schwantz,Purdue,6,1992,1998,72,0,https://www.profootballarchives.com/players/s/schw00700.html
Anthony Schwartz,Auburn,2,2021,2022,25,3,https://www.profootballarchives.com/players/s/schw00875.html
Bryan Schwartz,Augustana,(South,Dakota),5,1995,1999,https://www.profootballarchives.com/players/s/schw00900.html
Don Schwartz,Washington,State,4,1978,1981,51,https://www.profootballarchives.com/players/s/schw01000.html
Elmer Schwartz,Washington,State,3,1931,1933,25,https://www.profootballarchives.com/players/s/schw01200.html
Geoff Schwartz,Oregon,6,2009,2015,74,39,https://www.profootballarchives.com/players/s/schw01230.html
Mitchell Schwartz,California,9,2012,2020,134,134,https://www.profootballarchives.com/players/s/schw01380.html
Perry Schwartz,Sacramento,CC;,California,6,1938,1946,https://www.profootballarchives.com/players/s/schw01400.html
Ted Schwarzer,Centenary,1,1926,1926,5,2,https://www.profootballarchives.com/players/s/schw01600.html
Brian Schweda,Kansas,3,1966,1968,38,21,https://www.profootballarchives.com/players/s/schw01800.html
John Schweder,Pennsylvania,6,1950,1955,71,56,https://www.profootballarchives.com/players/s/schw02000.html
Ger Schwedes,Syracuse,3,1960,1961,10,0,https://www.profootballarchives.com/players/s/schw02200.html
Scott Schwedes,Syracuse,5,1987,1990,46,1,https://www.profootballarchives.com/players/s/schw02400.html
Bob Schweickert,Virginia,Tech,2,1965,1967,6,https://www.profootballarchives.com/players/s/schw02600.html
Dick Schweidler,none,3,1938,1946,25,2,https://www.profootballarchives.com/players/s/schw02800.html
Stuart Schweigert,Purdue,5,2004,2008,69,42,https://www.profootballarchives.com/players/s/schw02840.html
Wes Schweitzer,San,Jose,State,8,2017,2024,https://www.profootballarchives.com/players/s/schw02845.html
Bud Schwenk,Washington-St.,Louis,4,1942,1948,36,https://www.profootballarchives.com/players/s/schw02860.html
Brian Schwenke,California,6,2013,2018,60,30,https://www.profootballarchives.com/players/s/schw03020.html
John Sciarra,UCLA,6,1978,1983,76,6,https://www.profootballarchives.com/players/s/scia00200.html
Nick Sciba,Wake,Forest,1,2022,2022,1,https://www.profootballarchives.com/players/s/scib00050.html
Joe Scibelli,Notre,Dame;,American,International,15,1961,https://www.profootballarchives.com/players/s/scib00200.html
Mike Scifres,Western,Illinois,13,2003,2015,195,https://www.profootballarchives.com/players/s/scif00100.html
Steve Scifres,Wyoming,2,1997,1998,7,0,https://www.profootballarchives.com/players/s/scif00200.html
Brad Scioli,Penn,State,6,1999,2004,80,https://www.profootballarchives.com/players/s/scio00200.html
Willard Scissum,Alabama,1,1987,1987,3,3,https://www.profootballarchives.com/players/s/scis00200.html
Steve Sciullo,Marshall,2,2003,2004,28,18,https://www.profootballarchives.com/players/s/sciu00200.html
Josh Scobee,Louisiana,Tech,12,2004,2015,172,https://www.profootballarchives.com/players/s/scob00190.html
Josh Scobey,Northeastern,Oklahoma,A&M,JC;,Kansas,State,https://www.profootballarchives.com/players/s/scob00200.html
Eric Scoggins,Southern,California,1,1982,1982,3,https://www.profootballarchives.com/players/s/scog00200.html
Ron Scoggins,Los,Angeles,Southwest,JC;,Nevada-Las,Vegas,https://www.profootballarchives.com/players/s/scog00400.html
Nick Scollard,St.,Joseph's,(Indiana),4,1946,1949,https://www.profootballarchives.com/players/s/scol00200.html
Glenn Scolnik,Indiana,1,1973,1973,1,0,https://www.profootballarchives.com/players/s/scol00400.html
Bart Scott,Southern,Illinois,11,2002,2012,172,https://www.profootballarchives.com/players/s/scot00080.html
Bernard Scott,Central,Arkansas;,Blinn,JC;,Abilene,Christian,https://www.profootballarchives.com/players/s/scot00090.html
Bill Scott,Idaho,1,1968,1968,14,1,https://www.profootballarchives.com/players/s/scot00200.html
Bo Scott,Ohio,State,6,1969,1974,73,https://www.profootballarchives.com/players/s/scot00400.html
Bob Scott,none,1,1926,1926,6,1,https://www.profootballarchives.com/players/s/scot00600.html
Bobby Scott,Tennessee,9,1973,1981,41,14,https://www.profootballarchives.com/players/s/scot00800.html
Boston Scott,Louisiana,Tech,6,2018,2023,74,https://www.profootballarchives.com/players/s/scot00820.html
Bryan Scott,Penn,State,10,2003,2012,143,https://www.profootballarchives.com/players/s/scot00850.html
Carey Scott,Kentucky,State,3,2002,2003,7,https://www.profootballarchives.com/players/s/scot00950.html
Carlos Scott,Texas-El,Paso,3,1983,1985,45,https://www.profootballarchives.com/players/s/scot01000.html
Cedric Scott,Southern,Mississippi,2,2001,2002,13,https://www.profootballarchives.com/players/s/scot01050.html
Chad Scott,Towson;,Maryland,9,1997,2006,108,https://www.profootballarchives.com/players/s/scot01100.html
Chris Scott,Purdue,3,1984,1987,33,17,https://www.profootballarchives.com/players/s/scot01200.html
Chris Scott,Tennessee,5,2011,2016,45,12,https://www.profootballarchives.com/players/s/scot01210.html
Chuck Scott,Vanderbilt,2,1986,1987,11,0,https://www.profootballarchives.com/players/s/scot01400.html
Clarence Scott,Morgan,State,4,1969,1972,43,https://www.profootballarchives.com/players/s/scot01600.html
Clarence Scott,Kansas,State,13,1971,1983,186,https://www.profootballarchives.com/players/s/scot01800.html
Clyde Scott,Navy;,Arkansas,5,1949,1952,27,https://www.profootballarchives.com/players/s/scot01900.html
Da'Mari Scott,Fresno,State,2,2018,2019,8,https://www.profootballarchives.com/players/s/scot02040.html
Da'Rel Scott,Maryland,3,2011,2013,20,1,https://www.profootballarchives.com/players/s/scot02080.html
Darell Scott,Clemson,3,2009,2011,33,5,https://www.profootballarchives.com/players/s/scot02090.html
Darnay Scott,San,Diego,State,8,1994,2002,https://www.profootballarchives.com/players/s/scot02100.html
Darrion Scott,Ohio,State,6,2004,2011,57,https://www.profootballarchives.com/players/s/scot02150.html
Dave Scott,Kansas,7,1976,1982,98,76,https://www.profootballarchives.com/players/s/scot02200.html
Delontae Scott,Southern,Methodist,2,2021,2022,3,https://www.profootballarchives.com/players/s/scot02210.html
DeQuincy Scott,Southern,Mississippi,5,2002,2006,59,https://www.profootballarchives.com/players/s/scot02220.html
Ed Scott,Grambling,State,1,1987,1987,3,https://www.profootballarchives.com/players/s/scot02400.html
Freddie Scott,Amherst,10,1974,1983,132,81,https://www.profootballarchives.com/players/s/scot02800.html
Freddie Scott,Penn,State,3,1996,1998,13,https://www.profootballarchives.com/players/s/scot02900.html
Gari Scott,Michigan,State,1,2001,2001,3,https://www.profootballarchives.com/players/s/scot02930.html
George Scott,Miami,(Ohio),1,1959,1959,8,https://www.profootballarchives.com/players/s/scot03000.html
Greg Scott,Hampton,2,2002,2004,4,0,https://www.profootballarchives.com/players/s/scot03070.html
Guss Scott,Florida,3,2005,2006,11,2,https://www.profootballarchives.com/players/s/scot03090.html
Herbert Scott,Virginia,Union,10,1975,1984,140,https://www.profootballarchives.com/players/s/scot03200.html
Ian Scott,Florida,6,2003,2009,65,40,https://www.profootballarchives.com/players/s/scot03350.html
Jack Scott,Ohio,State,2,1960,1961,21,https://www.profootballarchives.com/players/s/scot03400.html
Jake Scott,Georgia,9,1970,1978,126,125,https://www.profootballarchives.com/players/s/scot03600.html
Jake Scott,Idaho,9,2004,2012,131,128,https://www.profootballarchives.com/players/s/scot03610.html
Jaleel Scott,Ellsworth,CC;,New,Mexico,State,2,https://www.profootballarchives.com/players/s/scot03700.html
James Scott,Trinity,Valley,CC,7,1976,1983,https://www.profootballarchives.com/players/s/scot03800.html
J.K. Scott,Alabama,7,2018,2024,100,0,https://www.profootballarchives.com/players/s/scot04100.html
Joe Scott,Texas,A&M;,San,Francisco,6,1948,https://www.profootballarchives.com/players/s/scot04200.html
Johnny Scott,Lafayette,5,1920,1926,20,14,https://www.profootballarchives.com/players/s/scot04400.html
Jonathan Scott,Texas,7,2006,2014,71,35,https://www.profootballarchives.com/players/s/scot04470.html
Josiah Scott,Michigan,State,4,2020,2023,39,https://www.profootballarchives.com/players/s/scot04510.html
Kevin Scott,Stanford,2,1988,1989,4,1,https://www.profootballarchives.com/players/s/scot04800.html
Kevin Scott,Stanford,3,1991,1993,44,11,https://www.profootballarchives.com/players/s/scot05000.html
Lance Scott,Utah,2,1997,1998,32,27,https://www.profootballarchives.com/players/s/scot05100.html
Les Scott,Hamline,2,1923,1924,12,9,https://www.profootballarchives.com/players/s/scot05200.html
Lew Scott,Mesa,CC;,Oregon,State,1,1966,https://www.profootballarchives.com/players/s/scot05400.html
Lindsay Scott,Georgia,4,1982,1985,49,22,https://www.profootballarchives.com/players/s/scot05600.html
Lynn Scott,Northwestern,Oklahoma,State,5,2001,2005,https://www.profootballarchives.com/players/s/scot05700.html
Malcolm Scott,Louisiana,State,2,1983,1987,19,https://www.profootballarchives.com/players/s/scot05800.html
Ned Scott,Monmouth,(Illinois),1,1924,1924,9,https://www.profootballarchives.com/players/s/scot06000.html
Nick Scott,Penn,State,6,2019,2024,91,https://www.profootballarchives.com/players/s/scot06030.html
Niles Scott,Frostburg,State,1,2018,2018,6,https://www.profootballarchives.com/players/s/scot06050.html
Patrick Scott,Grambling,State,2,1987,1988,24,https://www.profootballarchives.com/players/s/scot06200.html
Perry Scott,Muhlenberg,1,1942,1942,7,0,https://www.profootballarchives.com/players/s/scot06400.html
Phil Scott,none,1,1929,1929,8,6,https://www.profootballarchives.com/players/s/scot06600.html
Prince Scott,Texas,Tech,1,1946,1946,14,https://www.profootballarchives.com/players/s/scot06800.html
Ralph Scott,Wisconsin,7,1921,1927,74,38,https://www.profootballarchives.com/players/s/scot07000.html
Randy Scott,Alabama,7,1981,1987,80,57,https://www.profootballarchives.com/players/s/scot07200.html
Rashawn Scott,Miami,(Florida),2,2016,2017,3,https://www.profootballarchives.com/players/s/scot07225.html
Ronald Scott,Southern,University,1,1987,1987,3,https://www.profootballarchives.com/players/s/scot07400.html
Sean Scott,Maryland,1,1988,1988,5,0,https://www.profootballarchives.com/players/s/scot07600.html
Stanley Scott,Florida,State,1,1987,1987,3,https://www.profootballarchives.com/players/s/scot07800.html
Tim Scott,North,Carolina,1,2017,2017,1,https://www.profootballarchives.com/players/s/scot07869.html
Todd Scott,Louisiana-Lafayette,8,1991,1997,83,55,https://www.profootballarchives.com/players/s/scot07900.html
Tom Scott,Virginia,12,1953,1964,151,132,https://www.profootballarchives.com/players/s/scot08000.html
Tom Scott,East,Carolina,1,1993,1993,13,https://www.profootballarchives.com/players/s/scot08200.html
Tony Scott,North,Carolina,State,2,2000,2001,https://www.profootballarchives.com/players/s/scot08300.html
Trent Scott,Grambling,State,7,2018,2024,88,https://www.profootballarchives.com/players/s/scot08360.html
Trevor Scott,Buffalo,7,2008,2014,85,18,https://www.profootballarchives.com/players/s/scot08370.html
Tyler Scott,Cincinnati,2,2023,2024,29,4,https://www.profootballarchives.com/players/s/scot08382.html
Vernon Scott,Texas,Christian,2,2020,2021,18,https://www.profootballarchives.com/players/s/scot08410.html
Victor Scott,Colorado,5,1984,1988,45,3,https://www.profootballarchives.com/players/s/scot08600.html
Vince Scott,Notre,Dame,2,1947,1948,28,https://www.profootballarchives.com/players/s/scot08800.html
Walter Scott,East,Carolina,1,1996,1996,1,https://www.profootballarchives.com/players/s/scot08900.html
Wilbert Scott,Indiana,1,1961,1961,4,1,https://www.profootballarchives.com/players/s/scot09000.html
Willie Scott,South,Carolina,8,1981,1988,98,https://www.profootballarchives.com/players/s/scot09200.html
Yusuf Scott,Arizona,3,1999,2001,24,0,https://www.profootballarchives.com/players/s/scot09300.html
Ben Scotti,Maryland,6,1959,1964,71,60,https://www.profootballarchives.com/players/s/scot09400.html
Colin Scotts,Hawaii,1,1987,1987,7,3,https://www.profootballarchives.com/players/s/scot09600.html
Bob Scrabis,Penn,State,3,1960,1962,24,https://www.profootballarchives.com/players/s/scra00200.html
Kirk Scrafford,Montana,9,1990,1998,99,52,https://www.profootballarchives.com/players/s/scra00400.html
Bucky Scribner,Pratt,CC;,Kansas,5,1983,1989,https://www.profootballarchives.com/players/s/scri00200.html
Rob Scribner,UCLA,4,1973,1976,49,0,https://www.profootballarchives.com/players/s/scri00600.html
Tracy Scroggins,Coffeyville,CC;,Tulsa,10,1992,2001,https://www.profootballarchives.com/players/s/scro00200.html
Greg Scruggs,Louisville,4,2012,2016,18,0,https://www.profootballarchives.com/players/s/scru00120.html
Juice Scruggs,Penn,State,2,2023,2024,20,https://www.profootballarchives.com/players/s/scru00135.html
Ted Scruggs,Rice,2,1947,1948,26,14,https://www.profootballarchives.com/players/s/scru00200.html
Ed Scrutchins,Toledo,1,1966,1966,4,0,https://www.profootballarchives.com/players/s/scru00400.html
Joe Scudero,San,Francisco,6,1954,1960,57,https://www.profootballarchives.com/players/s/scud00200.html
John Scully,Notre,Dame,9,1981,1990,112,https://www.profootballarchives.com/players/s/scul00200.html
Mike Scully,Illinois,1,1988,1988,1,0,https://www.profootballarchives.com/players/s/scul00400.html
Mike Scurlock,Arizona,5,1995,1999,65,1,https://www.profootballarchives.com/players/s/scur00200.html
Stan Sczurek,Purdue,4,1963,1966,45,3,https://www.profootballarchives.com/players/s/sczu00200.html
Todd Seabaugh,Ventura,JC;,San,Diego,State,1,https://www.profootballarchives.com/players/s/seab00200.html
Charley Seabright,West,Virginia,6,1941,1950,63,https://www.profootballarchives.com/players/s/seab00600.html
Tom Seabron,Michigan,3,1979,1980,24,0,https://www.profootballarchives.com/players/s/seab00800.html
Paul Seal,Michigan,6,1974,1979,85,36,https://www.profootballarchives.com/players/s/seal00200.html
Randy Sealby,Colorado;,Missouri,1,1987,1987,2,https://www.profootballarchives.com/players/s/seal00400.html
Eugene Seale,Lamar,6,1987,1992,79,5,https://www.profootballarchives.com/players/s/seal00600.html
Sam Seale,Western,Colorado,10,1984,1993,121,https://www.profootballarchives.com/players/s/seal00800.html
George Seals,Missouri,10,1964,1973,134,72,https://www.profootballarchives.com/players/s/seal01000.html
Leon Seals,Jackson,State,6,1987,1992,82,https://www.profootballarchives.com/players/s/seal01200.html
Ray Seals,none,8,1989,1997,90,61,https://www.profootballarchives.com/players/s/seal01400.html
Ricky Seals-Jones,Texas,A&M,5,2017,2021,54,https://www.profootballarchives.com/players/s/seal02000.html
Sammy Seamster,Middle,Tennessee,State,2,2014,2015,https://www.profootballarchives.com/players/s/seam00600.html
Bill Searcey,Alabama,1,1985,1985,1,0,https://www.profootballarchives.com/players/s/sear00200.html
Da'Norris Searcy,North,Carolina,8,2011,2018,109,https://www.profootballarchives.com/players/s/sear00270.html
Leon Searcy,Miami,(Florida),8,1992,1999,126,https://www.profootballarchives.com/players/s/sear00400.html
Arron Sears,Tennessee,2,2007,2008,31,31,https://www.profootballarchives.com/players/s/sear00470.html
Corey Sears,Navarro,JC;,Mississippi,State,6,1998,https://www.profootballarchives.com/players/s/sear00550.html
Dick Sears,Kansas,State,1,1924,1924,1,https://www.profootballarchives.com/players/s/sear00600.html
Jimmy Sears,El,Camino,JC;,Southern,California,5,https://www.profootballarchives.com/players/s/sear00800.html
Vic Sears,Oregon,State,12,1941,1953,133,https://www.profootballarchives.com/players/s/sear01000.html
George Seasholtz,Lafayette,2,1922,1924,8,6,https://www.profootballarchives.com/players/s/seas00200.html
Junior Seau,Southern,California,20,1990,2009,268,https://www.profootballarchives.com/players/s/seau00200.html
Jonas Seawright,North,Carolina,1,2006,2006,9,https://www.profootballarchives.com/players/s/seaw00600.html
Mark Seay,Long,Beach,State,5,1993,1997,https://www.profootballarchives.com/players/s/seay00200.html
Virgil Seay,East,Mississippi,CC;,Troy,5,1981,https://www.profootballarchives.com/players/s/seay00400.html
Mike Sebastian,Pittsburgh,4,1935,1937,8,1,https://www.profootballarchives.com/players/s/seba00200.html
Nick Sebek,Indiana,1,1950,1950,1,0,https://www.profootballarchives.com/players/s/sebe00200.html
Sam Sebo,Syracuse,1,1930,1930,2,1,https://www.profootballarchives.com/players/s/sebo00200.html
Herman Seborg,Western,Michigan,3,1930,1931,20,https://www.profootballarchives.com/players/s/sebo00400.html
Joe Secord,none,1,1922,1922,2,2,https://www.profootballarchives.com/players/s/seco00200.html
Walt Secrist,McDaniel,7,1920,1926,19,12,https://www.profootballarchives.com/players/s/secr00400.html
Scott Secules,Virginia,4,1989,1993,57,4,https://www.profootballarchives.com/players/s/secu00200.html
Len Sedbrook,Phillips,4,1928,1931,50,31,https://www.profootballarchives.com/players/s/sedb00200.html
Tim Seder,Ashland,3,2000,2002,28,0,https://www.profootballarchives.com/players/s/sede00200.html
Bob Sedlock,Georgia,1,1960,1960,8,8,https://www.profootballarchives.com/players/s/sedl00200.html
Chris Sedoris,Purdue,1,1996,1996,9,0,https://www.profootballarchives.com/players/s/sedo00200.html
John Seedborg,Arizona,State,1,1965,1965,1,https://www.profootballarchives.com/players/s/seed00200.html
Slippery Seeds,Ohio,State,1,1926,1926,1,https://www.profootballarchives.com/players/s/seed00400.html
George Seeman,Nebraska,1,1940,1940,1,0,https://www.profootballarchives.com/players/s/seem00200.html
Austin Seferian-Jenkins,Washington,6,2014,2018,43,29,https://www.profootballarchives.com/players/s/sefe00200.html
Maury Segel,none,1,1925,1925,5,0,https://www.profootballarchives.com/players/s/sege00200.html
Rocky Segretta,none,1,1926,1926,1,0,https://www.profootballarchives.com/players/s/segr00200.html
Jason Sehorn,Shasta,JC;,Southern,California,9,1994,https://www.profootballarchives.com/players/s/seho00200.html
Dave Sehres,New,York,University,1,1926,1926,https://www.profootballarchives.com/players/s/sehr00200.html
Austin Seibert,Oklahoma,7,2019,2024,41,0,https://www.profootballarchives.com/players/s/seib00350.html
Ed Seibert,West,Virginia,1,1923,1923,2,https://www.profootballarchives.com/players/s/seib00400.html
Ed Seibert,Otterbein,2,1927,1928,3,1,https://www.profootballarchives.com/players/s/seib00600.html
Champ Seibold,Ripon;,Wisconsin,7,1934,1942,60,https://www.profootballarchives.com/players/s/seib00800.html
Earl Seick,Manhattan,1,1942,1942,8,0,https://www.profootballarchives.com/players/s/seic00200.html
Harry Seidelson,Pittsburgh,2,1925,1926,16,14,https://www.profootballarchives.com/players/s/seid00200.html
Mike Seidman,UCLA,4,2003,2006,43,15,https://www.profootballarchives.com/players/s/seid00600.html
Mike Seifert,Wisconsin,1,1974,1974,12,9,https://www.profootballarchives.com/players/s/seif00200.html
Adrain Seigfried,Washington,&,Jefferson,1,1923,1923,https://www.profootballarchives.com/players/s/seig00050.html
Dexter Seigler,Miami,(Florida),2,1996,1997,14,https://www.profootballarchives.com/players/s/seig00200.html
Richard Seigler,Oregon,State,2,2004,2006,9,https://www.profootballarchives.com/players/s/seig00600.html
Paul Seiler,Notre,Dame,5,1967,1973,39,https://www.profootballarchives.com/players/s/seil00200.html
Larry Seiple,Kentucky,11,1967,1977,149,10,https://www.profootballarchives.com/players/s/seip00200.html
Mohammed Seisay,Memphis;,Eastern,Arizona,JC;,Nebraska,1,https://www.profootballarchives.com/players/s/seis00400.html
Warren Seitz,Missouri,2,1986,1987,18,0,https://www.profootballarchives.com/players/s/seit00200.html
Gene Selawski,Purdue,3,1959,1961,32,5,https://www.profootballarchives.com/players/s/sela00200.html
Rob Selby,Auburn,7,1991,1997,62,18,https://www.profootballarchives.com/players/s/selb00200.html
Ron Selesky,North,Central,1,1987,1987,2,https://www.profootballarchives.com/players/s/sele00200.html
Clarence Self,Wisconsin,6,1949,1955,60,52,https://www.profootballarchives.com/players/s/self00200.html
Andy Selfridge,Virginia,5,1972,1977,53,5,https://www.profootballarchives.com/players/s/self00400.html
Frank Seliger,none,2,1920,1921,3,3,https://www.profootballarchives.com/players/s/seli00200.html
Goldie Sellers,Grambling,State,4,1966,1969,55,https://www.profootballarchives.com/players/s/sell00200.html
Lance Sellers,Boise,State,1,1987,1987,3,https://www.profootballarchives.com/players/s/sell00400.html
Mike Sellers,Walla,Walla,CC,12,1998,2011,https://www.profootballarchives.com/players/s/sell00500.html
Ron Sellers,Florida,State,5,1969,1973,52,https://www.profootballarchives.com/players/s/sell00600.html
Dewey Selmon,Oklahoma,6,1976,1982,80,65,https://www.profootballarchives.com/players/s/selm00200.html
Lee Roy,Selmon,Oklahoma,9,1976,1984,121,https://www.profootballarchives.com/players/s/selm00400.html
Harry Seltzer,Charleston,1,1942,1942,6,1,https://www.profootballarchives.com/players/s/selt00400.html
George Selvie,South,Florida,7,2010,2015,80,https://www.profootballarchives.com/players/s/selv00200.html
Bernie Semes,Duquesne,1,1944,1944,8,2,https://www.profootballarchives.com/players/s/seme00200.html
Tony Semple,Memphis,8,1995,2002,112,47,https://www.profootballarchives.com/players/s/semp00200.html
Deadrin Senat,South,Florida,5,2018,2023,37,https://www.profootballarchives.com/players/s/sena00200.html
Greg Senat,Wagner,1,2020,2020,10,0,https://www.profootballarchives.com/players/s/sena00400.html
Andrew Sendejo,Rice,13,2010,2021,137,86,https://www.profootballarchives.com/players/s/send00050.html
Lyle Sendlein,Texas,9,2007,2015,136,124,https://www.profootballarchives.com/players/s/send00100.html
Robin Sendlein,Texas,5,1981,1985,72,12,https://www.profootballarchives.com/players/s/send00200.html
Bill Senn,Knox,9,1926,1934,78,17,https://www.profootballarchives.com/players/s/senn00200.html
Jordan Senn,Portland,State,7,2008,2013,83,https://www.profootballarchives.com/players/s/senn00300.html
Frank Seno,George,Washington,7,1943,1949,66,https://www.profootballarchives.com/players/s/seno00200.html
Coty Sensabaugh,Clemson,10,2012,2019,107,45,https://www.profootballarchives.com/players/s/sens00140.html
Gerald Sensabaugh,East,Tennessee,State;,North,Carolina,8,https://www.profootballarchives.com/players/s/sens00150.html
Dean Sensanbaugher,Ohio,State;,Army;,Ohio,State,2,https://www.profootballarchives.com/players/s/sens00170.html
Joe Senser,West,Chester,4,1980,1984,49,https://www.profootballarchives.com/players/s/sens00600.html
Mike Sensibaugh,Ohio,State,8,1971,1978,92,https://www.profootballarchives.com/players/s/sens00800.html
Rafael Septien,Louisiana-Lafayette,10,1977,1986,151,0,https://www.profootballarchives.com/players/s/sept00200.html
Dan Sepulveda,Baylor,4,2007,2011,52,0,https://www.profootballarchives.com/players/s/sepu00200.html
George Sergienko,American,International,4,1943,1946,38,https://www.profootballarchives.com/players/s/serg00200.html
Wash Serini,Kentucky,5,1948,1952,59,12,https://www.profootballarchives.com/players/s/seri00200.html
Trey Sermon,Oklahoma;,Ohio,State,4,2021,2024,https://www.profootballarchives.com/players/s/serm00100.html
Kato Serwanga,Sacramento,State;,Pacific;,California,5,1999,https://www.profootballarchives.com/players/s/serw00200.html
Wasswa Serwanga,Sacramento,State;,Pacific;,UCLA,3,1999,https://www.profootballarchives.com/players/s/serw00400.html
Clint Session,Pittsburgh,5,2007,2011,57,41,https://www.profootballarchives.com/players/s/sess00300.html
Tom Sestak,Baylor;,McNeese,State,7,1962,1968,https://www.profootballarchives.com/players/s/sest00200.html
Joe Setcavage,Duquesne,1,1943,1943,10,6,https://www.profootballarchives.com/players/s/setc00200.html
Joe Setron,West,Virginia,1,1923,1923,1,https://www.profootballarchives.com/players/s/setr00200.html
Mark Setterstrom,Minnesota,3,2006,2009,19,12,https://www.profootballarchives.com/players/s/sett00180.html
John Settle,Appalachian,State,4,1987,1990,46,https://www.profootballarchives.com/players/s/sett00200.html
Tim Settle,Virginia,Tech,7,2018,2024,112,https://www.profootballarchives.com/players/s/sett00300.html
Tawambi Settles,Duke,1,1998,1998,7,0,https://www.profootballarchives.com/players/s/sett00500.html
Tony Settles,Elon,1,1987,1987,3,0,https://www.profootballarchives.com/players/s/sett00600.html
Bobby Setzer,Walla,Walla,CC;,Boise,State,2,https://www.profootballarchives.com/players/s/setz00100.html
Rich Seubert,Western,Illinois,9,2001,2010,104,https://www.profootballarchives.com/players/s/seub00200.html
Isaac Seumalo,Oregon,State,9,2016,2024,111,https://www.profootballarchives.com/players/s/seum00300.html
Frank Seurer,Kansas,2,1986,1987,9,2,https://www.profootballarchives.com/players/s/seur00200.html
Jeff Severson,Long,Beach,State,7,1972,1979,https://www.profootballarchives.com/players/s/seve00200.html
Jeff Sevy,DeAnza,JC;,California,6,1975,1980,https://www.profootballarchives.com/players/s/sevy00200.html
Adam Seward,Nevada-Las,Vegas,5,2005,2009,43,https://www.profootballarchives.com/players/s/sewa00050.html
Harley Sewell,Texas,11,1953,1963,122,112,https://www.profootballarchives.com/players/s/sewe00200.html
Nephi Sewell,Nevada-Reno;,Utah,3,2022,2024,27,https://www.profootballarchives.com/players/s/sewe00320.html
Noah Sewell,Oregon,2,2023,2024,22,0,https://www.profootballarchives.com/players/s/sewe00325.html
Penei Sewell,Oregon,4,2021,2024,67,67,https://www.profootballarchives.com/players/s/sewe00350.html
Steve Sewell,Oklahoma,7,1985,1991,94,12,https://www.profootballarchives.com/players/s/sewe00400.html
Brent Sexton,Elon,1,1977,1977,11,0,https://www.profootballarchives.com/players/s/sext00200.html
Lin Sexton,Wichita,State,1,1948,1948,10,https://www.profootballarchives.com/players/s/sext00400.html
Frank Seyboth,Vermont,1,1926,1926,1,0,https://www.profootballarchives.com/players/s/seyb00200.html
Frank Seyfrit,Notre,Dame,2,1923,1924,13,https://www.profootballarchives.com/players/s/seyf00200.html
Bob Seymour,Oklahoma,7,1940,1946,74,29,https://www.profootballarchives.com/players/s/seym00200.html
Jim Seymour,Notre,Dame,3,1970,1972,31,https://www.profootballarchives.com/players/s/seym00400.html
Kevon Seymour,Southern,California,7,2016,2024,64,https://www.profootballarchives.com/players/s/seym00500.html
Paul Seymour,Michigan,5,1973,1977,69,68,https://www.profootballarchives.com/players/s/seym00600.html
Richard Seymour,Georgia,12,2001,2012,164,157,https://www.profootballarchives.com/players/s/seym00800.html
Ryan Seymour,Vanderbilt,2,2014,2016,12,3,https://www.profootballarchives.com/players/s/seym00820.html
Al-Hajj Shabazz,West,Chester,2,2016,2016,8,https://www.profootballarchives.com/players/s/shab00050.html
Siddeeq Shabazz,New,Mexico,State,4,2003,2005,https://www.profootballarchives.com/players/s/shab00100.html
Don Shackelford,Pacific,1,1964,1964,8,0,https://www.profootballarchives.com/players/s/shac00020.html
Sam Shade,Alabama,8,1995,2002,117,77,https://www.profootballarchives.com/players/s/shad00200.html
Craig Shaffer,Indiana,State,3,1982,1984,18,https://www.profootballarchives.com/players/s/shaf00200.html
George Shaffer,Washington,&,Jefferson,1,1933,1933,https://www.profootballarchives.com/players/s/shaf00600.html
Kevin Shaffer,Tulsa,9,2002,2010,132,93,https://www.profootballarchives.com/players/s/shaf00770.html
Leland Shaffer,Kansas,State,10,1935,1945,98,https://www.profootballarchives.com/players/s/shaf00800.html
Rashid Shaheed,Weber,State,3,2022,2024,33,https://www.profootballarchives.com/players/s/shah00050.html
Adam Shaheen,Pittsburgh-Johnstown;,Ashland,5,2017,2021,55,https://www.profootballarchives.com/players/s/shah00100.html
