Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Kasim,Edebali Boston College,6,2014,2018,62,https://www.profootballarchives.com/players/e/edeb00200.html
Brad,Edelman Missouri,8,1982,1989,90,https://www.profootballarchives.com/players/e/edel00200.html
Julian,Edelman San Mateo JC; Kent State,11,2009,2020,137,https://www.profootballarchives.com/players/e/edel00250.html
Alex,Edgar Washington & Jefferson; Pittsburgh; Bucknell,2,1923,1923,5,https://www.profootballarchives.com/players/e/edga00100.html
Shayne,Edge Florida,1,1996,1996,4,https://www.profootballarchives.com/players/e/edge00100.html
Booker,Edgerson Western Illinois,9,1962,1970,106,https://www.profootballarchives.com/players/e/edge00200.html
Paul,Edinger Michigan State,6,2000,2005,96,https://www.profootballarchives.com/players/e/edin00200.html
Cornelius,Edison Portland State,1,2016,2016,6,https://www.profootballarchives.com/players/e/edis00050.html
Dominique,Edison Stephen F. Austin State,1,2009,2009,5,https://www.profootballarchives.com/players/e/edis00100.html
Bob,Edler Ohio Wesleyan,1,1923,1923,5,https://www.profootballarchives.com/players/e/edle00200.html
Bobby,Joe Edmonds Arkansas,5,1986,1995,65,https://www.profootballarchives.com/players/e/edmo00200.html
Chase,Edmonds Fordham,7,2018,2023,72,https://www.profootballarchives.com/players/e/edmo00240.html
Chris,Edmonds West Virginia,2,2002,2003,12,https://www.profootballarchives.com/players/e/edmo00250.html
Chris,Edmonds Samford; Arizona State,1,2024,2024,2,https://www.profootballarchives.com/players/e/edmo00251.html
George,Edmondson Trinity (Texas),1,1926,1926,6,https://www.profootballarchives.com/players/e/edmo00385.html
Ferrell,Edmunds Maryland,7,1988,1994,89,https://www.profootballarchives.com/players/e/edmu00200.html
Randy,Edmunds Georgia Tech,4,1968,1972,45,https://www.profootballarchives.com/players/e/edmu00400.html
Terrell,Edmunds Virginia Tech,9,2018,2024,101,https://www.profootballarchives.com/players/e/edmu00580.html
Tremaine,Edmunds Virginia Tech,7,2018,2024,106,https://www.profootballarchives.com/players/e/edmu00590.html
Trey,Edmunds Virginia Tech; Maryland,5,2017,2021,37,https://www.profootballarchives.com/players/e/edmu00600.html
Chuma,Edoga Southern California,6,2019,2024,47,https://www.profootballarchives.com/players/e/edog00200.html
Al,Edwards Northwestern State (Louisiana),3,1990,1992,37,https://www.profootballarchives.com/players/e/edwa00050.html
Anthony,Edwards New Mexico Highlands,8,1989,1997,106,https://www.profootballarchives.com/players/e/edwa00100.html
