Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Dec 13 1964,,,Buffalo Bills,W 30-19,W -10,@,Denver Broncos,,
Sun,Dec 13 1964,,@,Houston Oilers,W 33-17,N/A,,New York Jets,,
Sun,Dec 13 1964,,@,San Diego Chargers,L 6-49,L -7.5,,Kansas City Chiefs,,
