Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Sep 19 1964,,@,Houston Oilers,W 42-28,W -2.5,,Oakland Raiders,,
Sun,Sep 20 1964,,@,Buffalo Bills,W 30-13,W -10,,Denver Broncos,,
Sun,Sep 20 1964,,@,San Diego Chargers,L 28-33,L -9.5,,Boston Patriots,,
