Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Fri,"Oct 23, 1964",,@,Boston Patriots,W 24-7,W -5,,Kansas City Chiefs,,
Sat,"Oct 24, 1964",,@,Buffalo Bills,W 34-24,P -10,,New York Jets,,
Sun,"Oct 25, 1964",,,San Diego Chargers,W 20-17,L -6,@,Houston Oilers,,
Sun,"Oct 25, 1964",,@,Oakland Raiders,W 40-7,W -9.5,,Denver Broncos,,
