Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Dec 5 1964,,,Green Bay Packers,W 17-3,W -4,@,Chicago Bears,,
Sun,Dec 6 1964,,@,Baltimore Colts,L 14-31,L -9.5,,Detroit Lions,,
Sun,Dec 6 1964,,,Minnesota Vikings,W 30-21,W -7.5,@,New York Giants,,
Sun,Dec 6 1964,,@,Philadelphia Eagles,W 24-14,W -5,,Dallas Cowboys,,
Sun,Dec 6 1964,,@,San Francisco 49ers,W 28-7,W -2.5,,Los Angeles Rams,,
Sun,Dec 6 1964,,,Cleveland Browns,L 19-28,L -3.5,@,St Louis Cardinals,,
Sun,Dec 6 1964,,@,Washington Redskins,L 7-14,L -7.5,,Pittsburgh Steelers,,
