Sat,"Oct 10, 1964",,@,Cleveland Browns,L 7-23,L -13,,Pittsburgh Steelers,,
Sun,"Oct 11, 1964",,@,Chicago Bears,W 38-17,W -4,,Los Angeles Rams,,
Sun,"Oct 11, 1964",,@,Dallas Cowboys,T 13-13,P PK,,New York Giants,,
Sun,"Oct 11, 1964",,@,Green Bay Packers,W 24-14,L -13.5,,San Francisco 49ers,,at Milwaukee
Sun,"Oct 11, 1964",,,Detroit Lions,W 24-20,W -1,@,Minnesota Vikings,,
Sun,"Oct 11, 1964",,@,Washington Redskins,W 35-20,W -1.5,,Philadelphia Eagles,,
Mon,"Oct 12, 1964",,@,Baltimore Colts,W 47-27,W -5,,St Louis Cardinals,,
