Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Dec 6 1964,,,Boston Patriots,W 31-24,W -2.5,@,Kansas City Chiefs,,
Sun,Dec 6 1964,,,Buffalo Bills,L 13-16,L -6.5,@,Oakland Raiders,,
Sun,Dec 6 1964,,@,San Diego Chargers,W 38-3,W -9,,New York Jets,,
