Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,Oct 25 1964,,@,Cleveland Browns,W 42-20,W -11.5,,New York Giants,,
Sun,Oct 25 1964,,,Baltimore Colts,W 34-0,W -3,@,Detroit Lions,,
Sun,Oct 25 1964,,@,Green Bay Packers,L 17-27,L -11,,Los Angeles Rams,,at Milwaukee
Sun,Oct 25 1964,,@,Pittsburgh Steelers,L 10-34,L -3.5,,Philadelphia Eagles,,
Sun,Oct 25 1964,,,Minnesota Vikings,W 27-22,P -5,@,San Francisco 49ers,,
Sun,Oct 25 1964,,@,St Louis Cardinals,L 13-31,L -10.5,,Dallas Cowboys,,
Sun,Oct 25 1964,,,Chicago Bears,L 20-27,L -3.5,@,Washington Redskins,,
