Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 26, 2004",1:00,@,Kansas City Chiefs,L 21-24,L -7.5,,Houston Texans,U 48,
Sun,"Sep 26, 2004",1:00,@,Minnesota Vikings,W 27-22,L -12,,Chicago Bears,O 45,
Sun,"Sep 26, 2004",1:02,,Baltimore Ravens,W 23-9,W -1.5,@,Cincinnati Bengals,U 35,
Sun,"Sep 26, 2004",1:02,@,New York Giants,W 27-10,W -3,,Cleveland Browns,U 38,
Sun,"Sep 26, 2004",1:02,@,St Louis Rams,L 25-28 (OT),L -6,,New Orleans Saints,O 49,
Sun,"Sep 26, 2004",1:02,@,Tennessee Titans,L 12-15,L -6,,Jacksonville Jaguars,U 34.5,
Sun,"Sep 26, 2004",1:03,,Philadelphia Eagles,W 30-13,W -4.5,@,Detroit Lions,U 44,
Sun,"Sep 26, 2004",1:05,@,Atlanta Falcons,W 6-3,L -11,,Arizona Cardinals,U 44,
Sun,"Sep 26, 2004",4:05,@,Denver Broncos,W 23-13,W -9.5,,San Diego Chargers,U 46,
Sun,"Sep 26, 2004",4:15,@,Indianapolis Colts,W 45-31,W -6,,Green Bay Packers,O 50,
Sun,"Sep 26, 2004",4:16,@,Seattle Seahawks,W 34-0,W -10,,San Francisco 49ers,U 41.5,
Sun,"Sep 26, 2004",8:35,@,Oakland Raiders,W 30-20,W -3,,Tampa Bay Buccaneers,O 35.5,
Sun,"Sep 26, 2004",8:36,@,Miami Dolphins,L 3-13,L -2.5,,Pittsburgh Steelers,U 31,
Mon,"Sep 27, 2004",9:10,@,Washington Commanders,L 18-21,L -1.5,,Dallas Cowboys,O 35.5,
