Sun,"Oct 23, 1977",1:00,,Cleveland Browns,W 27-16,W -6,@,Buffalo Bills,,
Sun,"Oct 23, 1977",1:00,@,Chicago Bears,L 10-16,L -6.5,,Atlanta Falcons,,
Sun,"Oct 23, 1977",1:00,,Denver Broncos,W 24-13,W -2.5,@,Cincinnati Bengals,,
Sun,"Oct 23, 1977",1:00,@,Miami Dolphins,W 31-13,W -16.5,,Seattle Seahawks,,
Sun,"Oct 23, 1977",1:00,,Oakland Raiders,W 28-27,L -13.5,@,New York Jets,,
Sun,"Oct 23, 1977",1:00,,Dallas Cowboys,W 16-10,L -10,@,Philadelphia Eagles,,
Sun,"Oct 23, 1977",1:00,@,Pittsburgh Steelers,W 27-10,W -11,,Houston Oilers,,
Sun,"Oct 23, 1977",1:00,,Green Bay Packers,W 13-0,W -3,@,Tampa Bay Buccaneers,,
Sun,"Oct 23, 1977",1:00,@,Washington Redskins,L 6-17,L -9,,New York Giants,,
Sun,"Oct 23, 1977",2:00,@,St Louis Cardinals,W 49-31,W -11,,New Orleans Saints,,
Sun,"Oct 23, 1977",4:00,@,New England Patriots,W 17-3,W -2.5,,Baltimore Colts,,
Sun,"Oct 23, 1977",4:00,@,San Diego Chargers,L 16-21,L -9.5,,Kansas City Chiefs,,
Sun,"Oct 23, 1977",4:00,,Detroit Lions,L 7-28,L -2,@,San Francisco 49ers,,
Mon,"Oct 24, 1977",9:00,@,Los Angeles Rams,W 35-3,W -3,,Minnesota Vikings,O 33.5,
