Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sat,"Dec 10, 1977",1:00,,Pittsburgh Steelers,L 10-17,L -3,@,Cincinnati Bengals,,
Sat,"Dec 10, 1977",3:30,@,St Louis Cardinals,L 20-26,L -5,,Washington Redskins,,
Sun,"Dec 11, 1977",1:00,,Houston Oilers,W 19-15,W -3,@,Cleveland Browns,,
Sun,"Dec 11, 1977",1:00,@,New England Patriots,W 14-10,P -4,,Miami Dolphins,,
Sun,"Dec 11, 1977",1:00,@,New York Jets,L 10-14,L -8.5,,Buffalo Bills,,
Sun,"Dec 11, 1977",1:00,@,Philadelphia Eagles,W 17-14,L -6.5,,New York Giants,,
Sun,"Dec 11, 1977",2:00,@,Baltimore Colts,L 10-13,L -15.5,,Detroit Lions,,
Sun,"Dec 11, 1977",2:00,@,Chicago Bears,W 21-10,W -10.5,,Green Bay Packers,,
Sun,"Dec 11, 1977",2:00,@,Kansas City Chiefs,L 31-34,L -4.5,,Seattle Seahawks,,
Sun,"Dec 11, 1977",2:00,@,New Orleans Saints,L 14-33,L -12,,Tampa Bay Buccaneers,,
Sun,"Dec 11, 1977",4:00,@,Denver Broncos,W 17-9,W -6.5,,San Diego Chargers,,
Sun,"Dec 11, 1977",4:00,@,Los Angeles Rams,W 23-7,W -10.5,,Atlanta Falcons,,
Sun,"Dec 11, 1977",4:00,@,Oakland Raiders,W 35-13,W -10.5,,Minnesota Vikings,,
Mon,"Dec 12, 1977",9:00,,Dallas Cowboys,W 42-35,P -7,@,San Francisco 49ers,,
