Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 16, 1977",1:00,,Atlanta Falcons,L 0-3,L -2.5,@,Buffalo Bills,,
Sun,"Oct 16, 1977",1:00,,Baltimore Colts,W 17-6,L -12.5,@,Kansas City Chiefs,,
Sun,"Oct 16, 1977",1:00,,San Francisco 49ers,L 17-20,L -2.5,@,New York Giants,,
Sun,"Oct 16, 1977",1:00,,St Louis Cardinals,W 21-17,W -3.5,@,Philadelphia Eagles,,
Sun,"Oct 16, 1977",2:00,@,Detroit Lions,W 10-6,L -7,,Green Bay Packers,,
Sun,"Oct 16, 1977",2:00,@,Houston Oilers,L 23-24,L -2.5,,Cleveland Browns,,
Sun,"Oct 16, 1977",2:00,@,Minnesota Vikings,W 22-16 (OT),L -7,,Chicago Bears,,
Sun,"Oct 16, 1977",4:00,@,Dallas Cowboys,W 34-16,W -9.5,,Washington Commanders,,
Sun,"Oct 16, 1977",4:00,@,Los Angeles Rams,W 14-7,L -11,,New Orleans Saints,,
Sun,"Oct 16, 1977",4:00,@,Miami Dolphins,W 21-17,L -10,,New York Jets,,
Sun,"Oct 16, 1977",4:00,@,Oakland Raiders,L 7-30,L -10,,Denver Broncos,,
Sun,"Oct 16, 1977",4:00,@,San Diego Chargers,L 20-24,L PK,,New England Patriots,,
Sun,"Oct 16, 1977",4:00,@,Seattle Seahawks,W 30-23,W -2,,Tampa Bay Buccaneers,,
Mon,"Oct 17, 1977",9:00,@,Pittsburgh Steelers,W 20-14,W PK,,Cincinnati Bengals,,
