Sun,"Oct 9, 1977",1:00,@,Buffalo Bills,L 19-24,L -6,,New York Jets,,
Sun,"Oct 9, 1977",1:00,,Oakland Raiders,W 26-10,W -9.5,@,Cleveland Browns,,
Sun,"Oct 9, 1977",1:00,@,New England Patriots,W 31-0,W -19.5,,Seattle Seahawks,,
Sun,"Oct 9, 1977",1:00,@,New York Giants,L 10-28,L -3,,Philadelphia Eagles,,
Sun,"Oct 9, 1977",2:00,@,Baltimore Colts,W 45-28,W -7,,Miami Dolphins,,
Sun,"Oct 9, 1977",2:00,,Cincinnati Bengals,W 17-7,W -9,@,Green Bay Packers,,at Milwaukee
Sun,"Oct 9, 1977",2:00,,Pittsburgh Steelers,L 10-27,L -10,@,Houston Oilers,,
Sun,"Oct 9, 1977",2:00,@,Minnesota Vikings,W 14-7,L -9.5,,Detroit Lions,,
Sun,"Oct 9, 1977",2:00,@,New Orleans Saints,L 0-14,L -1,,San Diego Chargers,,
Sun,"Oct 9, 1977",2:00,,Dallas Cowboys,W 30-24,W -5,@,St Louis Cardinals,,
Sun,"Oct 9, 1977",4:00,@,Denver Broncos,W 23-7,W -10.5,,Kansas City Chiefs,,
Sun,"Oct 9, 1977",4:00,@,San Francisco 49ers,L 0-7,L -3.5,,Atlanta Falcons,,
Sun,"Oct 9, 1977",4:00,,Washington Redskins,W 10-0,P -10,@,Tampa Bay Buccaneers,,
Mon,"Oct 10, 1977",9:00,,Los Angeles Rams,L 23-24,L -4.5,@,Chicago Bears,O 37.5,
