AFC Divisional,Sat,"Dec 24, 1977",12:30,,Oakland Raiders (4),W 37-31 (2OT),W -3.5,@,Baltimore Colts (2),
AFC Divisional,Sat,"Dec 24, 1977",4:00,@,Denver Broncos (1),W 34-21,W -2.5,,Pittsburgh Steelers (3),
NFC Divisional,Mon,"Dec 26, 1977",2:00,@,Dallas Cowboys (1),W 37-7,W -11,,Chicago Bears (4),O 38.5
NFC Divisional,Mon,"Dec 26, 1977",6:00,@,Los Angeles Rams (2),L 7-14,L -10,,Minnesota Vikings (3),U 33.5
AFC Championship,Sun,"Jan 1, 1978",2:00,,Oakland Raiders (4),L 17-20,L -4,@,Denver Broncos (1),O 34.5
NFC Championship,Sun,"Jan 1, 1978",5:00,@,Dallas Cowboys (1),W 23-6,W -11,,Minnesota Vikings (3),U 36.5
Super Bowl XII,Sun,"Jan 15, 1978",6:00,N,Dallas Cowboys (1),W 27-10,W -6,,Denver Broncos (1),U 39
