Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 12, 1986",1:00,@,Atlanta Falcons,W 26-14,W PK,,Los Angeles Rams,P 40,
Sun,"Oct 12, 1986",1:00,@,Cleveland Browns,W 20-7,W -4.5,,Kansas City Chiefs,U 40,
Sun,"Oct 12, 1986",1:00,@,Dallas Cowboys,W 30-6,W PK,,Washington Redskins,U 42,
Sun,"Oct 12, 1986",1:00,,Detroit Lions,W 21-14,W -2.5,@,Green Bay Packers,U 39.5,
Sun,"Oct 12, 1986",1:00,,Chicago Bears,W 20-7,L -13.5,@,Houston Oilers,U 41,
Sun,"Oct 12, 1986",1:00,,New Orleans Saints,W 17-14,L -4,@,Indianapolis Colts,U 37.5,
Sun,"Oct 12, 1986",1:00,@,Miami Dolphins,W 27-14,W -6.5,,Buffalo Bills,U 49,
Sun,"Oct 12, 1986",1:00,@,New England Patriots,L 24-31,L -7,,New York Jets,O 40.5,
Sun,"Oct 12, 1986",1:00,@,Tampa Bay Buccaneers,L 19-30,L -3,,St Louis Cardinals,O 38,
Sun,"Oct 12, 1986",4:00,@,Los Angeles Raiders,W 14-10,W -3.5,,Seattle Seahawks,U 39.5,
Sun,"Oct 12, 1986",4:00,@,New York Giants,W 35-3,W -7,,Philadelphia Eagles,P 38,
Sun,"Oct 12, 1986",4:00,,Denver Broncos,W 31-14,W -5.5,@,San Diego Chargers,O 42.5,
Sun,"Oct 12, 1986",4:00,@,San Francisco 49ers,L 24-27 (OT),L -9.5,,Minnesota Vikings,O 41.5,
Mon,"Oct 13, 1986",9:00,@,Cincinnati Bengals,W 24-22,L -7.5,,Pittsburgh Steelers,U 47,
