Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 9, 1986",1:00,,New York Jets,W 28-14,W -3,@,Atlanta Falcons,U 42.5,
Sun,"Nov 9, 1986",1:00,@,Buffalo Bills,W 16-12,W -1,,Pittsburgh Steelers,U 39,
Sun,"Nov 9, 1986",1:00,,Minnesota Vikings,W 24-10,W -3,@,Detroit Lions,U 41,
Sun,"Nov 9, 1986",1:00,,Washington Commanders,W 16-7,L -9.5,@,Green Bay Packers,U 39.5,
Sun,"Nov 9, 1986",1:00,,Cincinnati Bengals,L 28-32,L -4,@,Houston Oilers,O 45.5,
Sun,"Nov 9, 1986",1:00,,New England Patriots,W 30-21,L -13,@,Indianapolis Colts,O 39,
Sun,"Nov 9, 1986",1:00,@,Kansas City Chiefs,W 27-7,W -1,,Seattle Seahawks,U 40,
Sun,"Nov 9, 1986",1:00,,Los Angeles Rams,L 0-6,L -2.5,@,New Orleans Saints,U 36.5,
Sun,"Nov 9, 1986",1:00,,Chicago Bears,W 23-3,W -10.5,@,Tampa Bay Buccaneers,U 38,
Sun,"Nov 9, 1986",4:00,@,Dallas Cowboys,L 13-17,L -3,,Los Angeles Raiders,U 40,
Sun,"Nov 9, 1986",4:00,@,Denver Broncos,L 3-9,L -13.5,,San Diego Chargers,U 42,
Sun,"Nov 9, 1986",4:00,,New York Giants,W 17-14,L -3.5,@,Philadelphia Eagles,U 34,
Sun,"Nov 9, 1986",4:00,@,San Francisco 49ers,W 43-17,W -11,,St Louis Cardinals,O 40,
Mon,"Nov 10, 1986",9:00,@,Cleveland Browns,W 26-16,W -3,,Miami Dolphins,U 45,
