Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Oct 13, 2002",12:00,@,Indianapolis Colts,W 22-20,L -6.5,,Baltimore Ravens,P 42,
Sun,"Oct 13, 2002",1:00,@,Minnesota Vikings,W 31-24,W -4.5,,Detroit Lions,O 49,
Sun,"Oct 13, 2002",1:01,@,Tampa Bay Buccaneers,W 17-3,W -7.5,,Cleveland Browns,U 36.5,
Sun,"Oct 13, 2002",1:01,,New Orleans Saints,W 43-27,W -1.5,@,Washington Commanders,O 45.5,
Sun,"Oct 13, 2002",1:02,,Pittsburgh Steelers,W 34-7,W -6.5,@,Cincinnati Bengals,O 40.5,
Sun,"Oct 13, 2002",1:02,,Buffalo Bills,W 31-24,P -7,@,Houston Texans,O 44,
Sun,"Oct 13, 2002",1:02,@,New England Patriots,L 10-28,L -4.5,,Green Bay Packers,U 47,
Sun,"Oct 13, 2002",1:03,@,Dallas Cowboys,W 14-13,L -2,,Carolina Panthers,U 35,
Sun,"Oct 13, 2002",1:03,@,New York Giants,L 10-17,L -6,,Atlanta Falcons,U 35.5,
Sun,"Oct 13, 2002",4:03,,Jacksonville Jaguars,L 14-23,L -1.5,@,Tennessee Titans,U 44,
Sun,"Oct 13, 2002",4:15,@,San Diego Chargers,W 35-34,L -3,,Kansas City Chiefs,O 46.5,
Sun,"Oct 13, 2002",4:15,,Oakland Raiders,L 13-28,L -7,@,St Louis Rams,U 49,
Sun,"Oct 13, 2002",8:35,@,Denver Broncos,L 22-24,L -3.5,,Miami Dolphins,O 41,
Mon,"Oct 14, 2002",9:09,,San Francisco 49ers,W 28-21,W -3,@,Seattle Seahawks,O 43.5,
