Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 29, 2002",1:00,,Miami Dolphins,L 30-48,L -3,@,Kansas City Chiefs,O 44.5,
Sun,"Sep 29, 2002",1:01,@,Pittsburgh Steelers,W 16-13 (OT),L -6,,Cleveland Browns,U 44,
Sun,"Sep 29, 2002",1:02,@,Green Bay Packers,W 17-14,L -6.5,,Carolina Panthers,U 41.5,
Sun,"Sep 29, 2002",1:02,@,Jacksonville Jaguars,W 28-3,W -3.5,,New York Jets,U 41.5,
Sun,"Sep 29, 2002",1:02,@,Philadelphia Eagles,W 35-17,L -19,,Houston Texans,O 36,
Sun,"Sep 29, 2002",1:02,@,St Louis Rams,L 10-13,L -12,,Dallas Cowboys,U 44,
Sun,"Sep 29, 2002",1:03,,New Orleans Saints,L 21-26,L -9,@,Detroit Lions,O 45,
Sun,"Sep 29, 2002",1:04,@,Buffalo Bills,W 33-27 (OT),W -3,,Chicago Bears,O 46.5,
Sun,"Sep 29, 2002",4:04,,New York Giants,L 7-21,L -3,@,Arizona Cardinals,U 38.5,
Sun,"Sep 29, 2002",4:05,,Tampa Bay Buccaneers,W 35-7,W -6.5,@,Cincinnati Bengals,O 33.5,
Sun,"Sep 29, 2002",4:15,@,Oakland Raiders,W 52-25,W -6.5,,Tennessee Titans,O 45,
Sun,"Sep 29, 2002",4:15,,New England Patriots,L 14-21,L -3,@,San Diego Chargers,U 40.5,
Sun,"Sep 29, 2002",8:35,@,Seattle Seahawks,W 48-23,W -3,,Minnesota Vikings,O 44,
Mon,"Sep 30, 2002",9:08,,Denver Broncos,L 23-34,L -9,@,Baltimore Ravens,O 35,
