Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Sep 22, 2002",1:00,@,Minnesota Vikings,L 14-21,L -6.5,,Carolina Panthers,U 44.5,
Sun,"Sep 22, 2002",1:01,,Indianapolis Colts,W 23-3,W -10.5,@,Houston Texans,U 38,
Sun,"Sep 22, 2002",1:02,@,Miami Dolphins,W 30-3,W -6,,New York Jets,U 40.5,
Sun,"Sep 22, 2002",1:02,@,New England Patriots,W 41-38 (OT),L -8.5,,Kansas City Chiefs,O 43.5,
Sun,"Sep 22, 2002",1:02,@,Philadelphia Eagles,W 44-13,W -10,,Dallas Cowboys,O 36.5,
Sun,"Sep 22, 2002",1:03,@,Tennessee Titans,L 28-31 (OT),L -4.5,,Cleveland Browns,O 40.5,
Sun,"Sep 22, 2002",1:05,,New Orleans Saints,W 29-23,W -2,@,Chicago Bears,O 40.5,
Sun,"Sep 22, 2002",4:05,,San Diego Chargers,W 23-15,W -2.5,@,Arizona Cardinals,U 39,
Sun,"Sep 22, 2002",4:05,@,Denver Broncos,W 28-23,L -7.5,,Buffalo Bills,O 47,
Sun,"Sep 22, 2002",4:14,@,New York Giants,W 9-6,L -5.5,,Seattle Seahawks,U 39,
Sun,"Sep 22, 2002",4:15,@,San Francisco 49ers,W 20-10,P -10,,Washington Redskins,U 44,
Sun,"Sep 22, 2002",4:17,,Green Bay Packers,W 37-31,L -7.5,@,Detroit Lions,O 44,
Sun,"Sep 22, 2002",8:35,@,Atlanta Falcons,W 30-3,W -7,,Cincinnati Bengals,U 42.5,
Mon,"Sep 23, 2002",9:07,,St Louis Rams,L 14-26,L -1.5,@,Tampa Bay Buccaneers,U 44,
