Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 28, 1968",,@,Dallas Cowboys,W 29-20,L -20,,Washington Commanders,,
Thu,"Nov 28, 1968",,@,Detroit Lions,L 0-12,L -12,,Philadelphia Eagles,,
Sun,"Dec 1, 1968",,@,Baltimore Colts,W 44-0,W -20,,Atlanta Falcons,,
Sun,"Dec 1, 1968",,@,Cleveland Browns,W 45-10,W -11,,New York Giants,,
Sun,"Dec 1, 1968",,,Los Angeles Rams,W 31-3,W -2.5,@,Minnesota Vikings,,
Sun,"Dec 1, 1968",,@,New Orleans Saints,L 17-23,L -6.5,,Chicago Bears,,
Sun,"Dec 1, 1968",,,St Louis Cardinals,W 20-10,W -5,@,Pittsburgh Steelers,,
Sun,"Dec 1, 1968",,,Green Bay Packers,L 20-27,L -4,@,San Francisco 49ers,,
