Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Nov 24, 1968",,@,Baltimore Colts,W 21-9,W -11,,Minnesota Vikings,,
Sun,"Nov 24, 1968",,,Dallas Cowboys,W 34-3,W -13,@,Chicago Bears,,
Sun,"Nov 24, 1968",,@,Cleveland Browns,W 47-13,W -17,,Philadelphia Eagles,,
Sun,"Nov 24, 1968",,@,Detroit Lions,T 20-20,L -11,,New Orleans Saints,,
Sun,"Nov 24, 1968",,@,Los Angeles Rams,W 24-21,L -10,,New York Giants,,
Sun,"Nov 24, 1968",,,San Francisco 49ers,W 45-28,W -6,@,Pittsburgh Steelers,,
Sun,"Nov 24, 1968",,@,St Louis Cardinals,W 17-12,L -11,,Atlanta Falcons,,
Sun,"Nov 24, 1968",,,Green Bay Packers,W 27-7,W -11,@,Washington Redskins,,
