Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 17, 1968",,@,Baltimore Colts,W 27-0,W -12,,St Louis Cardinals,,
Sun,"Nov 17, 1968",,@,Chicago Bears,L 13-16,L -13,,Atlanta Falcons,,
Sun,"Nov 17, 1968",,,Minnesota Vikings,W 13-6,W -1,@,Detroit Lions,,
Sun,"Nov 17, 1968",,@,Green Bay Packers,W 29-7,W -14,,New Orleans Saints,,at Milwaukee
Sun,"Nov 17, 1968",,@,New York Giants,W 7-6,L -14,,Philadelphia Eagles,,
Sun,"Nov 17, 1968",,,Cleveland Browns,W 45-24,W -9,@,Pittsburgh Steelers,,
Sun,"Nov 17, 1968",,,Los Angeles Rams,T 20-20,L -6,@,San Francisco 49ers,,
Sun,"Nov 17, 1968",,,Dallas Cowboys,W 44-24,W -14,@,Washington Redskins,,
