Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Sep 28, 1968",,,Kansas City Chiefs,W 48-3,W -15,@,Miami Dolphins,,
Sun,"Sep 29, 1968",,,New York Jets,L 35-37,L -19,@,Buffalo Bills,,
Sun,"Sep 29, 1968",,,San Diego Chargers,W 31-10,W -10,@,Cincinnati Bengals,,
Sun,"Sep 29, 1968",,,Boston Patriots,W 20-17,L -5,@,Denver Broncos,,
Sun,"Sep 29, 1968",,,Oakland Raiders,W 24-15,W -8,@,Houston Oilers,,
