Sun,"Oct 26, 1980",1:00,,Los Angeles Rams,L 10-13,L -3,@,Atlanta Falcons,U 43,
Sun,"Oct 26, 1980",1:00,,New England Patriots,L 13-31,L -2,@,Buffalo Bills,O 42,
Sun,"Oct 26, 1980",1:00,,Pittsburgh Steelers,L 26-27,L -3,@,Cleveland Browns,O 44,
Sun,"Oct 26, 1980",1:00,@,Green Bay Packers,W 16-3,W -1,,Minnesota Vikings,U 36,
Sun,"Oct 26, 1980",1:00,,Denver Broncos,W 14-9,L -6,@,New York Giants,U 40,
Sun,"Oct 26, 1980",1:00,@,Washington Redskins,W 22-14,L -10,,New Orleans Saints,U 38,
Sun,"Oct 26, 1980",2:00,@,Baltimore Colts,L 10-17,L -8,,St Louis Cardinals,U 41,
Sun,"Oct 26, 1980",2:00,@,Kansas City Chiefs,W 20-17,P -3,,Detroit Lions,U 40,
Sun,"Oct 26, 1980",4:00,@,Houston Oilers,W 23-3,W -6,,Cincinnati Bengals,U 35,
Sun,"Oct 26, 1980",4:00,@,Oakland Raiders,W 33-14,W -4,,Seattle Seahawks,O 44,
Sun,"Oct 26, 1980",4:00,@,Philadelphia Eagles,W 17-14,L -7,,Chicago Bears,U 34,
Sun,"Oct 26, 1980",4:00,,Tampa Bay Buccaneers,W 24-23,L -2,@,San Francisco 49ers,O 45,
Sun,"Oct 26, 1980",9:00,@,Dallas Cowboys,W 42-31,W -2,,San Diego Chargers,O 45,
Mon,"Oct 27, 1980",9:00,@,New York Jets,W 17-14,W -1,,Miami Dolphins,U 37,
