Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 4, 1980",8:30,@,Houston Oilers,W 6-0,W -2,,Pittsburgh Steelers,U 40,
Sun,"Dec 7, 1980",1:00,@,Buffalo Bills,W 10-7 (OT),W PK,,Los Angeles Rams,U 40,
Sun,"Dec 7, 1980",1:00,,Baltimore Colts,L 33-34,L -2,@,Cincinnati Bengals,O 38,
Sun,"Dec 7, 1980",1:00,@,Cleveland Browns,W 17-14,L -9,,New York Jets,U 43,
Sun,"Dec 7, 1980",1:00,@,Philadelphia Eagles,L 17-20,L -6,,Atlanta Falcons,U 40,
Sun,"Dec 7, 1980",1:00,@,Tampa Bay Buccaneers,L 10-21,L -2,,Minnesota Vikings,U 39,
Sun,"Dec 7, 1980",1:00,,San Diego Chargers,L 17-40,L -7,@,Washington Redskins,O 40,
Sun,"Dec 7, 1980",2:00,@,Chicago Bears,W 61-7,W -6,,Green Bay Packers,O 35,
Sun,"Dec 7, 1980",2:00,@,St Louis Cardinals,W 24-23,L -2,,Detroit Lions,O 40,
Sun,"Dec 7, 1980",4:00,,Denver Broncos,L 14-31,L -2,@,Kansas City Chiefs,O 39,
Sun,"Dec 7, 1980",4:00,,Dallas Cowboys,W 19-13,W -2,@,Oakland Raiders,U 45,
Sun,"Dec 7, 1980",4:00,@,San Francisco 49ers,W 38-35 (OT),L -7,,New Orleans Saints,O 46,
Sun,"Dec 7, 1980",4:00,@,Seattle Seahawks,L 21-27,L -7,,New York Giants,O 43,
Mon,"Dec 8, 1980",9:00,,New England Patriots,L 13-16 (OT),L -3,@,Miami Dolphins,U 43,
