Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Nov 13, 1988",1:00,@,Atlanta Falcons,L 7-10,L -5.5,,San Diego Chargers,U 37,
Sun,"Nov 13, 1988",1:00,@,Detroit Lions,L 20-23,L -2.5,,Tampa Bay Buccaneers,O 38,
Sun,"Nov 13, 1988",1:00,,Indianapolis Colts,W 20-13,W -5,@,Green Bay Packers,U 38,
Sun,"Nov 13, 1988",1:00,,Cincinnati Bengals,L 28-31,L -6.5,@,Kansas City Chiefs,O 40,
Sun,"Nov 13, 1988",1:00,@,New York Jets,L 13-14,L -2,,New England Patriots,U 41,
Sun,"Nov 13, 1988",1:00,,Philadelphia Eagles,W 27-26,L -3,@,Pittsburgh Steelers,O 45,
Sun,"Nov 13, 1988",1:00,@,Washington Redskins,L 14-34,L -3.5,,Chicago Bears,O 38,
Sun,"Nov 13, 1988",4:00,,Cleveland Browns,L 7-30,L -3,@,Denver Broncos,U 39,
Sun,"Nov 13, 1988",4:00,@,Los Angeles Rams,L 10-14,L -3.5,,New Orleans Saints,U 42,
Sun,"Nov 13, 1988",4:00,@,Phoenix Cardinals,W 24-17,W -2,,New York Giants,U 44,
Sun,"Nov 13, 1988",4:00,@,San Francisco 49ers,L 3-9,L -6.5,,Los Angeles Raiders,U 41,
Sun,"Nov 13, 1988",4:00,@,Seattle Seahawks,W 27-24,W -1.5,,Houston Oilers,O 41,
Sun,"Nov 13, 1988",8:00,,Minnesota Vikings,W 43-3,W -4,@,Dallas Cowboys,O 43,
Mon,"Nov 14, 1988",9:00,,Buffalo Bills,W 31-6,W -1,@,Miami Dolphins,U 41,
