Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Nov 1, 1970",1:00,@,Atlanta Falcons,L 14-23,L -7.5,,Chicago Bears,,
Sun,"Nov 1, 1970",1:00,@,Boston Patriots,L 10-45,L -3,,Buffalo Bills,,
Sun,"Nov 1, 1970",1:00,@,Cleveland Browns,L 10-27,L -8,,San Diego Chargers,,
Sun,"Nov 1, 1970",1:00,@,Detroit Lions,L 17-30,L -1,,Minnesota Vikings,,
Sun,"Nov 1, 1970",1:00,,New York Giants,W 22-10,W -8,@,New York Jets,,
Sun,"Nov 1, 1970",2:00,@,Baltimore Colts,W 35-0,W -6.5,,Miami Dolphins,,
Sun,"Nov 1, 1970",2:00,@,Dallas Cowboys,W 21-17,L -14,,Philadelphia Eagles,,
Sun,"Nov 1, 1970",2:00,,Los Angeles Rams,W 30-17,W -10.5,@,New Orleans Saints,,
Sun,"Nov 1, 1970",2:00,@,St Louis Cardinals,W 44-0,W -10,,Houston Oilers,,
Sun,"Nov 1, 1970",4:00,@,Denver Broncos,L 3-19,L -1.5,,Washington Redskins,,
Sun,"Nov 1, 1970",4:00,@,Kansas City Chiefs,T 17-17,L -3.5,,Oakland Raiders,,
Sun,"Nov 1, 1970",4:00,@,San Francisco 49ers,W 26-10,W -3.5,,Green Bay Packers,,
Mon,"Nov 2, 1970",9:00,@,Pittsburgh Steelers,W 21-10,W -5,,Cincinnati Bengals,,
