Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 19, 2013",8:29,@,Philadelphia Eagles,L 16-26,L -3.5,,Kansas City Chiefs,U 50,
Sun,"Sep 22, 2013",1:02,@,Dallas Cowboys,W 31-7,W -3.5,,St Louis Rams,U 47.5,
Sun,"Sep 22, 2013",1:02,@,New England Patriots,W 23-3,W -7.5,,Tampa Bay Buccaneers,U 44.5,
Sun,"Sep 22, 2013",1:03,,Houston Texans,L 9-30,L -1,@,Baltimore Ravens,U 44.5,
Sun,"Sep 22, 2013",1:03,,New York Giants,L 0-38,L -3,@,Carolina Panthers,U 46.5,
Sun,"Sep 22, 2013",1:03,,Green Bay Packers,L 30-34,L -3,@,Cincinnati Bengals,O 49.5,
Sun,"Sep 22, 2013",1:03,@,New Orleans Saints,W 31-7,W -7.5,,Arizona Cardinals,U 48.5,
Sun,"Sep 22, 2013",1:03,@,Tennessee Titans,W 20-17,P -3,,San Diego Chargers,U 43,
Sun,"Sep 22, 2013",1:03,,Detroit Lions,W 27-20,W -1,@,Washington Redskins,U 48.5,
Sun,"Sep 22, 2013",1:05,@,Minnesota Vikings,L 27-31,L -7,,Cleveland Browns,O 40,
Sun,"Sep 22, 2013",4:05,@,Miami Dolphins,W 27-23,W -2.5,,Atlanta Falcons,O 45.5,
Sun,"Sep 22, 2013",4:25,@,New York Jets,W 27-20,W -2.5,,Buffalo Bills,O 41,
Sun,"Sep 22, 2013",4:25,@,San Francisco 49ers,L 7-27,L -10,,Indianapolis Colts,U 45.5,
Sun,"Sep 22, 2013",4:26,@,Seattle Seahawks,W 45-17,W -20,,Jacksonville Jaguars,O 39,
Sun,"Sep 22, 2013",8:30,,Chicago Bears,W 40-23,W -2.5,@,Pittsburgh Steelers,O 40.5,
Mon,"Sep 23, 2013",8:40,@,Denver Broncos,W 37-21,L -16.5,,Oakland Raiders,O 48.5,
