Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Dec 22, 2013",1:00,@,St Louis Rams,W 23-13,W -3.5,,Tampa Bay Buccaneers,U 43,
Sun,"Dec 22, 2013",1:02,,Miami Dolphins,L 0-19,L -1.5,@,Buffalo Bills,U 42,
Sun,"Dec 22, 2013",1:02,@,Cincinnati Bengals,W 42-14,W -7.5,,Minnesota Vikings,O 48,
Sun,"Dec 22, 2013",1:02,,Denver Broncos,W 37-13,W -9.5,@,Houston Texans,U 53,
Sun,"Dec 22, 2013",1:02,,Tennessee Titans,W 20-16,P -4,@,Jacksonville Jaguars,U 44,
Sun,"Dec 22, 2013",1:02,@,Kansas City Chiefs,L 7-23,L -7,,Indianapolis Colts,U 46.5,
Sun,"Dec 22, 2013",1:02,@,New York Jets,W 24-13,W -1.5,,Cleveland Browns,U 41.5,
Sun,"Dec 22, 2013",1:03,,Dallas Cowboys,W 24-23,L -2.5,@,Washington Redskins,U 51,
Sun,"Dec 22, 2013",1:04,@,Carolina Panthers,W 17-13,W -3,,New Orleans Saints,U 44.5,
Sun,"Dec 22, 2013",4:05,@,Detroit Lions,L 20-23 (OT),L -9,,New York Giants,U 47,
Sun,"Dec 22, 2013",4:06,@,Seattle Seahawks,L 10-17,L -9,,Arizona Cardinals,U 42.5,
Sun,"Dec 22, 2013",4:25,@,Baltimore Ravens,L 7-41,L -1.5,,New England Patriots,O 45.5,
Sun,"Dec 22, 2013",4:25,@,Green Bay Packers,L 31-38,L -2,,Pittsburgh Steelers,O 43.5,
Sun,"Dec 22, 2013",4:25,@,San Diego Chargers,W 26-13,W -9,,Oakland Raiders,U 50,
Sun,"Dec 22, 2013",8:30,@,Philadelphia Eagles,W 54-11,W -3,,Chicago Bears,O 53.5,
Mon,"Dec 23, 2013",8:40,@,San Francisco 49ers,W 34-24,L -14.5,,Atlanta Falcons,O 46,
