Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Dec 29, 2013",1:02,@,Cincinnati Bengals,W 34-17,W -7,,Baltimore Ravens,O 43,
Sun,"Dec 29, 2013",1:02,@,Indianapolis Colts,W 30-10,W -11.5,,Jacksonville Jaguars,U 45,
Sun,"Dec 29, 2013",1:02,@,Miami Dolphins,L 7-20,L -7,,New York Jets,U 41,
Sun,"Dec 29, 2013",1:02,@,Pittsburgh Steelers,W 20-7,W -9.5,,Cleveland Browns,U 44.5,
Sun,"Dec 29, 2013",1:02,@,Tennessee Titans,W 16-10,L -6.5,,Houston Texans,U 44.5,
Sun,"Dec 29, 2013",1:04,@,New York Giants,W 20-6,W -3.5,,Washington Redskins,U 44,
Sun,"Dec 29, 2013",1:05,,Carolina Panthers,W 21-20,L -5.5,@,Atlanta Falcons,U 46.5,
Sun,"Dec 29, 2013",1:05,,Detroit Lions,L 13-14,L -2.5,@,Minnesota Vikings,U 50,
Sun,"Dec 29, 2013",4:25,@,Arizona Cardinals,L 20-23,L -3,,San Francisco 49ers,O 41,
Sun,"Dec 29, 2013",4:25,,Green Bay Packers,W 33-28,W -3,@,Chicago Bears,O 51,
Sun,"Dec 29, 2013",4:25,@,New England Patriots,W 34-20,W -7,,Buffalo Bills,O 46.5,
Sun,"Dec 29, 2013",4:25,@,New Orleans Saints,W 42-17,W -10.5,,Tampa Bay Buccaneers,O 47,
Sun,"Dec 29, 2013",4:25,,Denver Broncos,W 34-14,W -10,@,Oakland Raiders,U 53.5,
Sun,"Dec 29, 2013",4:26,@,San Diego Chargers,W 27-24 (OT),L -14.5,,Kansas City Chiefs,O 45,
Sun,"Dec 29, 2013",4:26,@,Seattle Seahawks,W 27-9,W -12.5,,St Louis Rams,U 41,
Sun,"Dec 29, 2013",8:30,,Philadelphia Eagles,W 24-22,L -7,@,Dallas Cowboys,U 54,
