Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Oct 17, 2013",8:25,,Seattle Seahawks,W 34-22,W -4.5,@,Arizona Cardinals,O 41,
Sun,"Oct 20, 2013",1:02,@,Atlanta Falcons,W 31-23,W -6.5,,Tampa Bay Buccaneers,O 43,
Sun,"Oct 20, 2013",1:02,@,Detroit Lions,L 24-27,L -1.5,,Cincinnati Bengals,O 45.5,
Sun,"Oct 20, 2013",1:02,,San Diego Chargers,W 24-6,W -7,@,Jacksonville Jaguars,U 44.5,
Sun,"Oct 20, 2013",1:02,@,Miami Dolphins,L 21-23,L -6.5,,Buffalo Bills,O 43.5,
Sun,"Oct 20, 2013",1:02,@,Philadelphia Eagles,L 3-17,L -2.5,,Dallas Cowboys,U 55,
Sun,"Oct 20, 2013",1:03,@,Carolina Panthers,W 30-15,W -7,,St Louis Rams,O 42,
Sun,"Oct 20, 2013",1:03,,New England Patriots,L 27-30 (OT),L -3,@,New York Jets,O 43,
Sun,"Oct 20, 2013",1:05,,Chicago Bears,L 41-45,L -1,@,Washington Redskins,O 47.5,
Sun,"Oct 20, 2013",4:06,,San Francisco 49ers,W 31-17,W -3,@,Tennessee Titans,O 41,
Sun,"Oct 20, 2013",4:25,@,Green Bay Packers,W 31-13,W -9.5,,Cleveland Browns,U 45,
Sun,"Oct 20, 2013",4:25,@,Pittsburgh Steelers,W 19-16,W -2.5,,Baltimore Ravens,U 41,
Sun,"Oct 20, 2013",4:26,@,Kansas City Chiefs,W 17-16,L -6,,Houston Texans,U 38.5,
Sun,"Oct 20, 2013",8:31,,Denver Broncos,L 33-39,L -6,@,Indianapolis Colts,O 54.5,
Mon,"Oct 21, 2013",8:40,@,New York Giants,W 23-7,W -3.5,,Minnesota Vikings,U 47.5,
