Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sat,"Dec 18, 1993",12:30,,Denver Broncos,W 13-3,W -1.5,@,Chicago Bears,U 33,
Sat,"Dec 18, 1993",4:00,,Dallas Cowboys,W 28-7,W -7,@,New York Jets,U 36.5,
Sun,"Dec 19, 1993",1:00,,Los Angeles Rams,L 3-15,L -1,@,Cincinnati Bengals,U 32.5,
Sun,"Dec 19, 1993",1:00,@,Cleveland Browns,L 17-20,L -5.5,,New England Patriots,O 31,
Sun,"Dec 19, 1993",1:00,@,Green Bay Packers,L 17-21,L -6.5,,Minnesota Vikings,O 33.5,at Milwaukee
Sun,"Dec 19, 1993",1:00,@,Miami Dolphins,L 34-47,L -3.5,,Buffalo Bills,O 36,
Sun,"Dec 19, 1993",1:00,@,Pittsburgh Steelers,L 17-26,L -3.5,,Houston Oilers,O 36,
Sun,"Dec 19, 1993",1:00,,Atlanta Falcons,L 17-30,L -3,@,Washington Redskins,O 37,
Sun,"Dec 19, 1993",4:00,,San Francisco 49ers,W 55-17,W -8,@,Detroit Lions,O 41,
Sun,"Dec 19, 1993",4:00,@,Kansas City Chiefs,W 28-24,L -8.5,,San Diego Chargers,O 36,
Sun,"Dec 19, 1993",4:00,@,Los Angeles Raiders,W 27-20,L -9.5,,Tampa Bay Buccaneers,O 37,
Sun,"Dec 19, 1993",4:00,@,Seattle Seahawks,L 27-30 (OT),L -2,,Phoenix Cardinals,O 35.5,
Sun,"Dec 19, 1993",8:00,,Philadelphia Eagles,W 20-10,W -1.5,@,Indianapolis Colts,U 32.5,
Mon,"Dec 20, 1993",9:00,@,New Orleans Saints,L 14-24,L -1,,New York Giants,O 35.5,
