Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 25, 1993",12:30,@,Detroit Lions,L 6-10,L -7,,Chicago Bears,U 36,
Thu,"Nov 25, 1993",4:00,@,Dallas Cowboys,L 14-16,L -10,,Miami Dolphins,U 37,
Sun,"Nov 28, 1993",1:00,@,Atlanta Falcons,W 17-14,L -6.5,,Cleveland Browns,U 39,
Sun,"Nov 28, 1993",1:00,,Los Angeles Raiders,L 10-16,L -9,@,Cincinnati Bengals,U 35.5,
Sun,"Nov 28, 1993",1:00,@,Green Bay Packers,W 13-10,L -12.5,,Tampa Bay Buccaneers,U 37.5,
Sun,"Nov 28, 1993",1:00,@,Minnesota Vikings,L 14-17,L -2.5,,New Orleans Saints,U 37,
Sun,"Nov 28, 1993",1:00,,New York Jets,W 6-0,W -4,@,New England Patriots,U 35,
Sun,"Nov 28, 1993",1:00,@,Washington Redskins,L 14-17,L -2.5,,Philadelphia Eagles,U 34.5,
Sun,"Nov 28, 1993",4:00,@,Kansas City Chiefs,W 23-7,W -3,,Buffalo Bills,U 37,
Sun,"Nov 28, 1993",4:00,,San Francisco 49ers,W 35-10,W -13,@,Los Angeles Rams,O 43,
Sun,"Nov 28, 1993",4:00,@,New York Giants,W 19-17,L -7,,Phoenix Cardinals,O 35.5,
Sun,"Nov 28, 1993",4:00,,Denver Broncos,W 17-9,W -3,@,Seattle Seahawks,U 37,
Sun,"Nov 28, 1993",8:00,@,Houston Oilers,W 23-3,W -3.5,,Pittsburgh Steelers,U 39.5,
Mon,"Nov 29, 1993",9:00,,San Diego Chargers,W 31-0,W -2,@,Indianapolis Colts,U 37,
