Fri,"Oct 5, 1962",,@,Denver Broncos,W 44-7,W -13,,Oakland Raiders,,
Sat,"Oct 6, 1962",,,Boston Patriots,W 43-14,W -9,@,New York Titans,,
Sun,"Oct 7, 1962",,@,Houston Oilers,W 17-14,L -16,,Buffalo Bills,,
Sun,"Oct 7, 1962",,,Dallas Texans,L 28-32,L -2,@,San Diego Chargers,,
