Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sun,"Sep 30, 1962",,@,Dallas Texans,W 41-21,W -10.5,,Buffalo Bills,,
Sun,"Sep 30, 1962",,@,New York Titans,L 10-32,L -4,,Denver Broncos,,
Sun,"Sep 30, 1962",,,San Diego Chargers,W 42-33,L -13,@,Oakland Raiders,,
