Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 18, 1962",,@,Cleveland Browns,W 38-14,W -7,,St Louis Cardinals,,
Sun,"Nov 18, 1962",,,Chicago Bears,W 34-33,L -3,@,Dallas Cowboys,,
Sun,"Nov 18, 1962",,@,Green Bay Packers,W 17-13,L -16,,Baltimore Colts,,
Sun,"Nov 18, 1962",,,San Francisco 49ers,W 24-17,W -3,@,Los Angeles Rams,,
Sun,"Nov 18, 1962",,,Detroit Lions,W 17-6,W -9.5,@,Minnesota Vikings,,
Sun,"Nov 18, 1962",,@,New York Giants,W 19-14,L -15,,Philadelphia Eagles,,
Sun,"Nov 18, 1962",,@,Pittsburgh Steelers,W 23-21,L -4,,Washington Redskins,,
