Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Nov 3 1962,,,Boston Patriots,T 28-28,L -5,@,Buffalo Bills,,
Sun,Nov 4 1962,,,Houston Oilers,W 14-6,W -3,@,Dallas Texans,,
Sun,Nov 4 1962,,@,New York Titans,W 31-21,W -7,,Oakland Raiders,,
Sun,Nov 4 1962,,@,San Diego Chargers,L 20-23,L PK,,Denver Broncos,,
