Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Fri,Sep 7 1962,,@,Denver Broncos,W 30-21,N/A,,San Diego Chargers,,
Sat,Sep 8 1962,,@,Dallas Texans,W 42-28,W -7.5,,Boston Patriots,,
Sun,Sep 9 1962,,@,Buffalo Bills,L 23-28,N/A,,Houston Oilers,,
Sun,Sep 9 1962,,@,Oakland Raiders,L 17-28,N/A,,New York Titans,,
