Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 18, 1962",,,Dallas Texans,W 24-3,W -3,@,Denver Broncos,,
Sun,"Nov 18, 1962",,@,Houston Oilers,W 21-17,L -6,,Boston Patriots,,
Sun,"Nov 18, 1962",,,Buffalo Bills,W 10-6,L -10,@,Oakland Raiders,,
