Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 4, 1962",,,Green Bay Packers,W 38-7,W -11,@,Chicago Bears,,
Sun,"Nov 4, 1962",,@,Cleveland Browns,T 14-14,L -11,,Philadelphia Eagles,,
Sun,"Nov 4, 1962",,,Detroit Lions,W 12-3,W -7,@,Los Angeles Rams,,
Sun,"Nov 4, 1962",,@,New York Giants,W 31-28,L -12,,St Louis Cardinals,,
Sun,"Nov 4, 1962",,@,Pittsburgh Steelers,W 39-31,W -7,,Minnesota Vikings,,
Sun,"Nov 4, 1962",,@,San Francisco 49ers,L 3-22,L -5,,Baltimore Colts,,
Sun,"Nov 4, 1962",,@,Washington Redskins,L 10-38,L -3.5,,Dallas Cowboys,,
