Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Sep 23, 1962",,@,Cleveland Browns,L 16-17,L -16,,Washington Redskins,,
Sun,"Sep 23, 1962",,,Pittsburgh Steelers,W 30-28,L -6,@,Dallas Cowboys,,
Sun,"Sep 23, 1962",,@,Detroit Lions,W 45-24,W -7,,San Francisco 49ers,,
Sun,"Sep 23, 1962",,@,Green Bay Packers,W 17-0,W -14,,St Louis Cardinals,,at Milwaukee
Sun,"Sep 23, 1962",,,Chicago Bears,W 27-23,W -2.5,@,Los Angeles Rams,,
Sun,"Sep 23, 1962",,,Baltimore Colts,W 34-7,W -5,@,Minnesota Vikings,,
Sun,"Sep 23, 1962",,,New York Giants,W 29-13,W -3,@,Philadelphia Eagles,,
