Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Dec 15 1962,,,Houston Oilers,W 44-10,W -9.5,@,New York Titans,,
Sun,Dec 16 1962,,@,Dallas Texans,W 26-17,P -9,,San Diego Chargers,,
Sun,Dec 16 1962,,,Boston Patriots,L 0-20,L -11,@,Oakland Raiders,,
