Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Oct 5 1957,,,Chicago Bears,L 10-21,L -5,@,Baltimore Colts,,
Sat,Oct 5 1957,,,New York Giants,W 24-20,L -7,@,Philadelphia Eagles,,
Sat,Oct 5 1957,,,Cleveland Browns,W 23-12,W -3.5,@,Pittsburgh Steelers,,
Sun,Oct 6 1957,,@,Chicago Cardinals,L 14-37,L -7,,Washington Redskins,,
Sun,Oct 6 1957,,@,Green Bay Packers,L 14-24,L -6,,Detroit Lions,,
Sun,Oct 6 1957,,,Los Angeles Rams,L 20-23,L -6,@,San Francisco 49ers,,
