Sun,"Nov 3, 1957",,@,Baltimore Colts,L 13-19,L -7.5,,Pittsburgh Steelers,,
Sun,"Nov 3, 1957",,@,Chicago Cardinals,L 21-38,L -6.5,,Philadelphia Eagles,,
Sun,"Nov 3, 1957",,@,Cleveland Browns,W 21-17,L -6.5,,Washington Redskins,,
Sun,"Nov 3, 1957",,@,Green Bay Packers,L 17-31,L -6.5,,New York Giants,,
Sun,"Nov 3, 1957",,@,Los Angeles Rams,L 10-16,L -3,,Chicago Bears,,
Sun,"Nov 3, 1957",,@,San Francisco 49ers,W 35-31,P -4,,Detroit Lions,,
