Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Nov 17, 1957",,@,Chicago Bears,L 14-29,L -6.5,,Baltimore Colts,,
Sun,"Nov 17, 1957",,@,Detroit Lions,W 31-10,W -5.5,,San Francisco 49ers,,
Sun,"Nov 17, 1957",,,Los Angeles Rams,W 31-27,L -4.5,@,Green Bay Packers,,at Milwaukee
Sun,"Nov 17, 1957",,@,New York Giants,W 13-0,W -10.5,,Philadelphia Eagles,,
Sun,"Nov 17, 1957",,,Cleveland Browns,T 30-30,L -4,@,Washington Redskins,,
