Thu,"Nov 9, 2017",8:25,,Seattle Seahawks,W 22-16,P -6,@,Arizona Cardinals,U 40,
Sun,"Nov 12, 2017",1:00,,New Orleans Saints,W 47-10,W -2,@,Buffalo Bills,O 48.5,
Sun,"Nov 12, 2017",1:00,@,Chicago Bears,L 16-23,L -4.5,,Green Bay Packers,O 37.5,
Sun,"Nov 12, 2017",1:00,@,Detroit Lions,W 38-24,W -10.5,,Cleveland Browns,O 42.5,
Sun,"Nov 12, 2017",1:00,,Pittsburgh Steelers,W 20-17,L -10.5,@,Indianapolis Colts,U 47,
Sun,"Nov 12, 2017",1:00,@,Jacksonville Jaguars,W 20-17 (OT),L -5,,Los Angeles Chargers,U 40.5,
Sun,"Nov 12, 2017",1:00,@,Tampa Bay Buccaneers,W 15-10,W -1,,New York Jets,U 44.5,
Sun,"Nov 12, 2017",1:00,@,Tennessee Titans,W 24-20,L -4.5,,Cincinnati Bengals,O 40.5,
Sun,"Nov 12, 2017",1:00,,Minnesota Vikings,W 38-30,W -1,@,Washington Redskins,O 43,
Sun,"Nov 12, 2017",4:05,@,Los Angeles Rams,W 33-7,W -12,,Houston Texans,U 45,
Sun,"Nov 12, 2017",4:25,@,Atlanta Falcons,W 27-7,W -3.5,,Dallas Cowboys,U 49,
Sun,"Nov 12, 2017",4:25,,New York Giants,L 21-31,L -3,@,San Francisco 49ers,O 41.5,
Sun,"Nov 12, 2017",8:30,,New England Patriots,W 41-16,W -7,@,Denver Broncos,O 45,
Mon,"Nov 13, 2017",8:30,@,Carolina Panthers,W 45-21,W -8,,Miami Dolphins,O 38.5,
