Sat,"Dec 23, 2017",4:30,@,Baltimore Ravens,W 23-16,L -13.5,,Indianapolis Colts,U 41,
Sat,"Dec 23, 2017",8:30,,Minnesota Vikings,W 16-0,W -8.5,@,Green Bay Packers,U 41,
Sun,"Dec 24, 2017",1:00,@,Carolina Panthers,W 22-19,L -10,,Tampa Bay Buccaneers,U 46.5,
Sun,"Dec 24, 2017",1:00,@,Chicago Bears,W 20-3,W -5.5,,Cleveland Browns,U 37,
Sun,"Dec 24, 2017",1:00,,Detroit Lions,L 17-26,L -3.5,@,Cincinnati Bengals,U 43.5,
Sun,"Dec 24, 2017",1:00,@,Kansas City Chiefs,W 29-13,W -11,,Miami Dolphins,U 43.5,
Sun,"Dec 24, 2017",1:00,@,New England Patriots,W 37-16,W -11,,Buffalo Bills,O 47.5,
Sun,"Dec 24, 2017",1:00,@,New Orleans Saints,W 23-13,W -5.5,,Atlanta Falcons,U 52,
Sun,"Dec 24, 2017",1:00,,Los Angeles Chargers,W 14-7,L -7.5,@,New York Jets,U 42.5,
Sun,"Dec 24, 2017",1:00,,Los Angeles Rams,W 27-23,L -5.5,@,Tennessee Titans,O 46,
Sun,"Dec 24, 2017",1:00,@,Washington Redskins,W 27-11,W -3,,Denver Broncos,U 39.5,
Sun,"Dec 24, 2017",4:05,,Jacksonville Jaguars,L 33-44,L -4,@,San Francisco 49ers,O 43,
Sun,"Dec 24, 2017",4:25,@,Arizona Cardinals,W 23-0,W -3,,New York Giants,U 39,
Sun,"Dec 24, 2017",4:25,@,Dallas Cowboys,L 12-21,L -4.5,,Seattle Seahawks,U 47,
Mon,"Dec 25, 2017",4:30,,Pittsburgh Steelers,W 34-6,W -8,@,Houston Texans,U 45.5,
Mon,"Dec 25, 2017",8:30,@,Philadelphia Eagles,W 19-10,L -10,,Oakland Raiders,U 46,
