Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Sun,"Nov 15, 1953",,,Los Angeles Rams,T 24-24,L -16.5,@,Chicago Cardinals,,
Sun,"Nov 15, 1953",,@,Cleveland Browns,W 23-21,L -6.5,,San Francisco 49ers,,
Sun,"Nov 15, 1953",,,Detroit Lions,W 14-7,L -10.5,@,Green Bay Packers,,
Sun,"Nov 15, 1953",,,Pittsburgh Steelers,W 14-10,W -1,@,New York Giants,,
Sun,"Nov 15, 1953",,@,Philadelphia Eagles,W 45-14,W -13.5,,Baltimore Colts,,
Sun,"Nov 15, 1953",,@,Washington Commanders,L 24-27,L -3.5,,Chicago Bears,,
