Sun,"Dec 11, 1955",,@,Chicago Bears,W 17-10,L -7.5,,Philadelphia Eagles,,
Sun,"Dec 11, 1955",,@,Cleveland Browns,W 35-24,L -13.5,,Chicago Cardinals,,
Sun,"Dec 11, 1955",,,New York Giants,W 24-19,W -2.5,@,Detroit Lions,,
Sun,"Dec 11, 1955",,@,Los Angeles Rams,W 31-17,W -7,,Green Bay Packers,,
Sun,"Dec 11, 1955",,,Baltimore Colts,L 24-35,L -4,@,San Francisco 49ers,,
Sun,"Dec 11, 1955",,@,Washington Redskins,W 28-17,W PK,,Pittsburgh Steelers,,
