Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under
Sat,Sep 24 1955,,@,Philadelphia Eagles,W 27-17,P -10,,New York Giants,,
Sun,Sep 25 1955,,,Chicago Bears,L 17-23,L -7,@,Baltimore Colts,,
Sun,Sep 25 1955,,@,Cleveland Browns,L 17-27,L -9,,Washington Redskins,,
Sun,Sep 25 1955,,,Detroit Lions,L 17-20,L -10,@,Green Bay Packers,,
Sun,Sep 25 1955,,@,San Francisco 49ers,L 14-23,L -7.5,,Los Angeles Rams,,
Mon,Sep 26 1955,,@,Pittsburgh Steelers,W 14-7,W PK,,Chicago Cardinals,,
