Day,Date,Time(ET),At,Favorite,Score,Spread,At,Underdog,Over/Under
Sun,"Jan 3, 2016",1:02,@,Atlanta Falcons,L 17-20,L -5.5,,New Orleans Saints,U 52.5,
Sun,"Jan 3, 2016",1:02,,New York Jets,L 17-22,L -3,@,Buffalo Bills,U 42,
Sun,"Jan 3, 2016",1:02,,Detroit Lions,W 24-20,W -1,@,Chicago Bears,U 45.5,
Sun,"Jan 3, 2016",1:02,@,Cincinnati Bengals,W 24-16,L -9.5,,Baltimore Ravens,U 41.5,
Sun,"Jan 3, 2016",1:02,,Pittsburgh Steelers,W 28-12,W -11,@,Cleveland Browns,U 46.5,
Sun,"Jan 3, 2016",1:02,@,Houston Texans,W 30-6,W -6.5,,Jacksonville Jaguars,U 45.5,
Sun,"Jan 3, 2016",1:02,@,Indianapolis Colts,W 30-24,W -4.5,,Tennessee Titans,O 39,
Sun,"Jan 3, 2016",1:02,,New England Patriots,L 10-20,L -9,@,Miami Dolphins,U 46.5,
Sun,"Jan 3, 2016",1:03,@,Dallas Cowboys,L 23-34,L -3.5,,Washington Redskins,O 39.5,
Sun,"Jan 3, 2016",1:03,@,New York Giants,L 30-35,L -5,,Philadelphia Eagles,O 51,
Sun,"Jan 3, 2016",4:25,@,Arizona Cardinals,L 6-36,L -6.5,,Seattle Seahawks,U 47,
Sun,"Jan 3, 2016",4:25,@,Carolina Panthers,W 38-10,W -10,,Tampa Bay Buccaneers,O 46,
Sun,"Jan 3, 2016",4:25,@,Denver Broncos,W 27-20,L -10,,San Diego Chargers,O 41.5,
Sun,"Jan 3, 2016",4:25,,St Louis Rams,L 16-19 (OT),L -3.5,@,San Francisco 49ers,U 37.5,
Sun,"Jan 3, 2016",4:26,@,Kansas City Chiefs,W 23-17,L -7,,Oakland Raiders,U 43,
Sun,"Jan 3, 2016",8:30,@,Green Bay Packers,L 13-20,L -3,,Minnesota Vikings,U 45.5,
