Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Sep 24, 2015",8:26,@,New York Giants,W 32-21,W -3.5,,Washington Commanders,O 44,
Sun,"Sep 27, 2015",1:00,,Pittsburgh Steelers,W 12-6,W -1,@,St Louis Rams,U 48,
Sun,"Sep 27, 2015",1:02,@,Baltimore Ravens,L 24-28,L -2.5,,Cincinnati Bengals,O 44.5,
Sun,"Sep 27, 2015",1:02,@,Cleveland Browns,L 20-27,L -3.5,,Oakland Raiders,O 42.5,
Sun,"Sep 27, 2015",1:02,@,Minnesota Vikings,W 31-14,W -1,,San Diego Chargers,O 44.5,
Sun,"Sep 27, 2015",1:03,@,Carolina Panthers,W 27-22,L -9.5,,New Orleans Saints,O 43.5,
Sun,"Sep 27, 2015",1:03,,Atlanta Falcons,W 39-28,W -1,@,Dallas Cowboys,O 43.5,
Sun,"Sep 27, 2015",1:03,@,Houston Texans,W 19-9,W -6.5,,Tampa Bay Buccaneers,U 40.5,
Sun,"Sep 27, 2015",1:03,@,New York Jets,L 17-24,L -1.5,,Philadelphia Eagles,U 45.5,
Sun,"Sep 27, 2015",1:03,,Indianapolis Colts,W 35-33,L -3.5,@,Tennessee Titans,O 46,
Sun,"Sep 27, 2015",1:06,@,New England Patriots,W 51-17,W -13.5,,Jacksonville Jaguars,O 49,
Sun,"Sep 27, 2015",4:05,@,Arizona Cardinals,W 47-7,W -6.5,,San Francisco 49ers,O 45,
Sun,"Sep 27, 2015",4:25,@,Miami Dolphins,L 14-41,L -2.5,,Buffalo Bills,O 41.5,
Sun,"Sep 27, 2015",4:26,@,Seattle Seahawks,W 26-0,W -14.5,,Chicago Bears,U 43.5,
Sun,"Sep 27, 2015",8:30,,Denver Broncos,W 24-12,W -3,@,Detroit Lions,U 44.5,
Mon,"Sep 28, 2015",8:30,@,Green Bay Packers,W 38-28,W -6,,Kansas City Chiefs,O 49,
