Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Dec 3, 2015",8:26,,Green Bay Packers,W 27-23,W -3,@,Detroit Lions,O 46.5,
Sun,"Dec 6, 2015",1:00,,Arizona Cardinals,W 27-3,W -4.5,@,St Louis Rams,U 43,
Sun,"Dec 6, 2015",1:02,@,Buffalo Bills,W 30-21,W -3.5,,Houston Texans,O 41.5,
Sun,"Dec 6, 2015",1:02,@,Chicago Bears,L 20-26 (OT),L -6.5,,San Francisco 49ers,O 43.5,
Sun,"Dec 6, 2015",1:02,,Seattle Seahawks,W 38-7,W -1.5,@,Minnesota Vikings,O 42,
Sun,"Dec 6, 2015",1:02,@,Tennessee Titans,W 42-39,W -2.5,,Jacksonville Jaguars,O 43.5,
Sun,"Dec 6, 2015",1:03,,Cincinnati Bengals,W 37-3,W -9,@,Cleveland Browns,U 43.5,
Sun,"Dec 6, 2015",1:03,@,Miami Dolphins,W 15-13,L -3.5,,Baltimore Ravens,U 42.5,
Sun,"Dec 6, 2015",1:03,,New York Jets,W 23-20 (OT),W -2.5,@,New York Giants,U 46.5,
Sun,"Dec 6, 2015",1:03,@,Tampa Bay Buccaneers,W 23-19,W -1,,Atlanta Falcons,U 46,
Sun,"Dec 6, 2015",4:05,,Kansas City Chiefs,W 34-20,W -3,@,Oakland Raiders,O 44.5,
Sun,"Dec 6, 2015",4:05,,Denver Broncos,W 17-3,W -3.5,@,San Diego Chargers,U 43.5,
Sun,"Dec 6, 2015",4:25,@,New England Patriots,L 28-35,L -8,,Philadelphia Eagles,O 49,
Sun,"Dec 6, 2015",4:25,,Carolina Panthers,W 41-38,L -6.5,@,New Orleans Saints,O 50,
Sun,"Dec 6, 2015",8:30,@,Pittsburgh Steelers,W 45-10,W -7.5,,Indianapolis Colts,O 49,
Mon,"Dec 7, 2015",8:31,@,Washington Redskins,L 16-19,L -3.5,,Dallas Cowboys,U 42,
