Day,Date,Time(ET),Location,Favorite,Score,Spread,Opponent,Underdog,Over/Under,Additional Notes
Thu,"Nov 12, 2015",8:26,@,New York Jets,L 17-22,L -2.5,,Buffalo Bills,U 42.5,
Sun,"Nov 15, 2015",1:00,@,St Louis Rams,L 13-37,L -6.5,,Chicago Bears,O 42.5,
Sun,"Nov 15, 2015",1:03,,Carolina Panthers,W 27-10,W -4,@,Tennessee Titans,U 44.5,
Sun,"Nov 15, 2015",1:04,@,Green Bay Packers,L 16-18,L -10.5,,Detroit Lions,U 49.5,
Sun,"Nov 15, 2015",1:04,@,Pittsburgh Steelers,W 30-9,W -6,,Cleveland Browns,U 41.5,
Sun,"Nov 15, 2015",1:05,@,Baltimore Ravens,L 20-22,L -5,,Jacksonville Jaguars,U 47.5,
Sun,"Nov 15, 2015",1:05,@,Philadelphia Eagles,L 19-20,L -6,,Miami Dolphins,U 49.5,
Sun,"Nov 15, 2015",1:05,@,Tampa Bay Buccaneers,W 10-6,W -1,,Dallas Cowboys,U 43,
Sun,"Nov 15, 2015",1:05,,New Orleans Saints,L 14-47,L -1,@,Washington Commanders,O 50,
Sun,"Nov 15, 2015",4:05,@,Oakland Raiders,L 14-30,L -3,,Minnesota Vikings,P 44,
Sun,"Nov 15, 2015",4:30,@,Denver Broncos,L 13-29,L -4.5,,Kansas City Chiefs,P 42,
Sun,"Nov 15, 2015",4:31,,New England Patriots,W 27-26,L -7.5,@,New York Giants,U 54,
Sun,"Nov 15, 2015",8:35,@,Seattle Seahawks,L 32-39,L -3,,Arizona Cardinals,O 44.5,
Mon,"Nov 16, 2015",8:30,@,Cincinnati Bengals,L 6-10,L -10.5,,Houston Texans,U 47,
